,match_id,team_0_win,p_total_time_played_min_diff,p_total_time_played_max_diff,p_total_time_played_q25_diff,p_total_time_played_median_diff,p_total_time_played_q75_diff,ph_wins_min_diff,ph_wins_max_diff,ph_wins_q25_diff,ph_wins_median_diff,ph_wins_q75_diff,ph_kills_min_diff,ph_kills_max_diff,ph_kills_q25_diff,ph_kills_median_diff,ph_kills_q75_diff,ph_deaths_min_diff,ph_deaths_max_diff,ph_deaths_q25_diff,ph_deaths_median_diff,ph_deaths_q75_diff,ph_assists_min_diff,ph_assists_max_diff,ph_assists_q25_diff,ph_assists_median_diff,ph_assists_q75_diff,ph_damage_per_min_min_diff,ph_damage_per_min_max_diff,ph_damage_per_min_q25_diff,ph_damage_per_min_median_diff,ph_damage_per_min_q75_diff,ph_time_played_min_diff,ph_time_played_max_diff,ph_time_played_q25_diff,ph_time_played_median_diff,ph_time_played_q75_diff,ph_total_kd_min_diff,ph_total_kd_max_diff,ph_total_kd_q25_diff,ph_total_kd_median_diff,ph_total_kd_q75_diff,ph_kd_ratio_min_diff,ph_kd_ratio_max_diff,ph_kd_ratio_q25_diff,ph_kd_ratio_median_diff,ph_kd_ratio_q75_diff,ph_time_played_ratio_min_diff,ph_time_played_ratio_max_diff,ph_time_played_ratio_q25_diff,ph_time_played_ratio_median_diff,ph_time_played_ratio_q75_diff,ph_damage_per_min_ratio_min_diff,ph_damage_per_min_ratio_max_diff,ph_damage_per_min_ratio_q25_diff,ph_damage_per_min_ratio_median_diff,ph_damage_per_min_ratio_q75_diff,ph_assists_ratio_min_diff,ph_assists_ratio_max_diff,ph_assists_ratio_q25_diff,ph_assists_ratio_median_diff,ph_assists_ratio_q75_diff,ph_win_rate_ratio_min_diff,ph_win_rate_ratio_max_diff,ph_win_rate_ratio_q25_diff,ph_win_rate_ratio_median_diff,ph_win_rate_ratio_q75_diff
547,38719315,Y,429773,195090,-178201.0,185496.5,219736.25,11,-112,116.75,175.0,36.75,274,266,2178.0,2971.0,3706.25,121,1027,1524.0,1832.5,1303.25,255,-2230,1704.5,3453.0,163.75,222.112,340.688,241.717,281.01,347.54,39912,-435288,391308.75,622133.0,255958.75,0.031,0.677,0.37,0.426,0.556,-0.249,-0.048,-0.243,-0.075,-0.097,0.217,-1.136,3.002,4.495,-0.115,0.347,0.241,0.166,0.194,0.311,0.349,-2.212,3.194,5.593,0.148,0.181,-0.188,0.107,-0.062,-0.127
548,38719367,Y,597574,-159443,-258089.0,-557871.0,-565157.5,22,-374,40.0,61.0,142.75,321,-4671,53.0,37.0,1537.5,165,-2890,35.5,110.5,574.75,239,-4677,733.75,1770.5,2877.0,-310.215,-148.316,-214.986,-217.852,-147.19,66436,-1165158,52760.75,168814.0,566178.75,-0.097,0.109,-0.4,0.026,0.477,0.033,0.179,-0.035,0.043,0.048,0.613,-6.922,0.271,2.084,9.077,-0.228,-0.003,-0.145,-0.092,-0.015,0.524,-7.671,0.639,2.79,8.231,0.015,0.225,0.034,0.067,0.212
549,38719556,N,-761381,-1374978,-971999.0,-1713683.0,-2414242.25,-5,-474,-52.25,-96.0,-150.25,-47,-5209,-615.0,-1159.5,-1973.25,-66,-2915,-561.75,-864.0,-1701.75,-175,-9026,-984.75,-1704.0,-4003.5,26.993,306.739,72.004,68.073,93.665,-19054,-1245586,-168589.75,-267088.5,-568284.5,-0.371,1.454,0.026,0.489,0.669,-0.284,0.433,-0.219,-0.116,0.161,-0.235,-13.264,-1.523,-2.611,-3.61,-0.014,0.421,0.089,0.079,0.132,-0.373,-15.777,-1.782,-2.774,-4.099,0.003,0.059,0.003,-0.011,-0.042
550,38719600,N,502172,1208760,898933.5,1629945.0,1584222.75,3,619,19.25,72.5,186.5,37,9941,164.0,503.0,1428.5,47,6840,131.0,552.0,1384.0,136,11328,332.5,1585.0,4147.0,-348.748,-377.08,-1.739,-14.03,-12.287,16586,2269441,53816.5,289293.5,670598.25,-0.351,0.273,-0.069,-0.014,-0.077,0.062,0.398,-0.063,-0.058,0.025,0.354,20.129,0.472,3.537,8.441,-0.473,-0.19,-0.026,-0.073,-0.07,0.325,19.55,0.435,3.245,7.687,0.032,-0.295,-0.074,-0.069,-0.071
551,38719610,Y,-350264,1117521,-51872.0,162273.0,799586.75,15,66,15.5,31.0,68.25,194,1157,292.0,587.0,448.5,132,2065,316.0,342.0,260.0,260,2434,264.75,560.0,941.5,33.366,165.117,-17.808,90.978,90.17,38297,199714,60958.25,119772.5,162796.25,-0.043,0.075,-0.005,0.069,0.047,0.19,-0.396,0.055,-0.131,-0.105,0.376,2.556,0.688,0.892,2.104,0.16,0.032,-0.081,-0.059,-0.061,0.479,3.985,0.619,0.973,2.429,0.45,0.147,-0.038,0.059,0.045
552,38719645,Y,645419,-8525,482061.5,295560.5,-357918.25,-4,-54,-34.5,-1.5,-40.5,-36,-493,-512.75,-68.0,484.75,-74,-206,-293.25,7.5,198.75,-77,-640,-615.25,-146.0,-1223.25,9.948,-296.026,5.105,-21.554,-243.674,-14796,-243000,-111706.5,-6192.0,-92562.0,0.212,-0.184,0.223,0.102,-0.227,0.046,-0.253,-0.168,-0.201,-0.068,-0.263,-3.941,-1.174,-0.562,-4.032,0.013,-0.314,0.05,-0.043,-0.198,-0.244,-5.438,-1.394,-0.425,-3.731,0.089,0.767,0.057,0.011,0.133
553,38719761,N,-1272809,-1886494,-1548068.25,-1908905.0,-1783683.25,5,5,-1.5,-48.5,-115.0,130,314,-75.75,-535.5,-1363.5,73,-85,-94.5,-653.5,-802.25,169,137,-134.75,-959.0,-2291.75,306.854,56.745,77.564,-6.842,2.753,23418,-34533,-18018.5,-153627.0,-366121.0,0.384,-0.491,0.285,0.238,0.192,0.028,-0.174,-0.285,-0.301,-0.389,0.105,2.384,-0.717,-1.264,-5.147,0.16,0.136,0.163,0.087,0.031,0.11,2.488,-0.641,-1.597,-5.721,-0.039,0.368,0.104,0.062,0.045
554,38719870,N,-193783,-1878097,-672855.25,-1089248.0,-868519.5,-11,-181,-21.5,-31.0,-10.5,-177,-410,-305.5,-382.5,1493.5,-36,-3361,-133.25,-195.0,-301.0,-213,-3551,-206.5,-635.0,-1161.75,-32.437,123.34,83.6,140.305,222.214,-30237,-399342,-71178.5,-126285.5,-3760.25,0.091,0.229,0.272,-0.187,0.189,0.044,0.262,0.031,0.019,0.074,-0.453,-1.353,-0.7,-1.408,-7.068,-0.043,0.109,0.007,0.035,-0.053,-0.483,-0.763,-0.765,-1.277,-7.163,-0.04,-0.013,-0.027,-0.042,-0.019
555,38720016,Y,-1045719,2439140,-541657.25,496013.0,2252210.25,-5,1227,-73.25,-187.0,630.75,-139,19877,-753.75,-1924.0,10318.0,-110,18067,-627.0,-1951.0,6549.25,-148,30530,-1054.5,-2391.0,9324.75,506.155,-132.109,166.338,24.672,-9.939,-29978,4217063,-238496.0,-626412.5,2309333.5,0.555,-0.704,-0.049,-0.067,-0.227,0.175,-0.801,0.064,0.048,-0.137,-0.275,29.178,-2.912,-10.276,19.289,0.4,-0.016,0.104,0.026,-0.005,-0.276,38.228,-3.083,-9.828,18.009,0.065,0.175,-0.013,0.008,0.054
556,38720058,Y,280587,1586331,619437.0,556243.0,1146344.75,-6,287,20.5,46.5,29.0,-81,5134,482.0,764.5,743.25,-78,5685,329.25,413.0,469.0,-82,5187,306.75,705.0,408.0,365.172,-118.491,327.553,329.552,164.497,-21935,981105,64382.5,184087.5,153237.5,0.22,2.916,0.336,0.092,-0.182,-0.454,-0.189,0.07,-0.053,-0.096,-0.203,17.825,0.612,1.824,0.411,0.485,0.29,0.232,0.266,0.168,-0.131,21.453,0.68,1.576,-0.097,0.156,0.701,0.019,-0.05,-0.085
557,38720227,N,-1849,1249909,628641.5,431395.0,1088333.25,-8,393,34.0,118.0,133.0,-178,5342,406.25,1326.5,1748.0,-43,3211,329.5,658.0,892.0,-64,7480,628.5,2609.5,3854.0,-97.025,-199.322,19.871,-55.301,-164.484,-24928,1365626,127845.5,377745.5,462311.0,-0.092,-1.21,0.096,0.061,-0.187,0.295,0.266,-0.033,-0.166,-0.129,-0.343,13.926,1.327,2.944,5.828,-0.013,-0.473,-0.059,-0.114,-0.195,-0.237,14.392,1.26,2.842,7.611,-0.025,-0.002,-0.043,0.012,0.046
558,38720310,N,-339440,1086000,69278.5,426105.0,626674.25,-20,246,0.5,5.5,58.5,-202,4556,159.75,251.5,1325.0,-140,2719,23.0,43.5,966.25,-338,5567,41.25,124.5,432.0,287.705,54.505,311.619,254.943,231.148,-49966,1015472,13034.25,34619.5,198422.0,0.304,-0.088,0.211,0.327,0.539,0.083,-0.245,-0.126,-0.209,-0.023,-0.45,4.749,0.11,0.4,0.959,0.495,0.075,0.242,0.209,0.076,-0.504,3.721,0.128,0.513,0.917,-0.145,-0.221,-0.117,-0.174,-0.206
559,38720393,Y,-920804,2460539,169991.25,1129506.0,1269958.5,-26,675,-13.5,-47.0,27.5,-273,10412,-289.25,-736.5,542.0,-212,9454,-190.5,-371.5,671.5,-344,7235,-338.25,-607.5,177.75,-266.649,-55.351,14.907,-45.245,-31.914,-72766,1961142,-46154.5,-154891.5,115420.75,-0.145,0.501,-0.164,-0.21,0.16,-0.202,0.009,-0.116,-0.179,-0.167,-0.545,14.28,-0.749,-2.256,-2.588,-0.058,0.07,0.087,0.061,0.073,-0.578,10.602,-0.993,-2.415,-3.212,-0.13,0.104,-0.078,-0.026,0.025
560,38720438,N,-403024,-2346469,-1243909.75,-1507517.0,-2692027.5,-13,-53,-28.75,-46.5,-149.75,-223,1156,-404.0,-602.5,-1861.5,-132,-552,-301.25,-421.0,-1453.5,-428,-2734,-614.25,-982.5,-2949.0,-191.313,17.22,35.047,103.129,115.003,-70428,-203211,-104910.0,-135109.0,-568856.0,-0.269,0.432,-0.235,-0.282,-0.226,-0.043,0.386,0.036,0.042,0.133,-1.193,-2.935,-1.393,-1.928,-3.514,-0.188,0.116,0.009,0.11,0.125,-1.174,-3.567,-1.366,-2.066,-3.425,0.104,0.037,0.103,0.042,-0.015
561,38720533,N,-588107,-897150,-171749.0,284766.5,589926.0,13,-209,10.75,-24.0,-124.0,172,-1043,141.75,-770.5,-2149.25,99,70,44.0,-390.0,-2005.25,399,-4535,42.25,-869.0,-1597.25,-238.713,191.38,25.318,52.338,94.952,49186,-503343,27841.25,-34607.0,-365823.75,0.288,0.138,0.122,0.199,0.058,-0.024,-0.933,-0.001,-0.104,-0.263,0.308,-4.931,0.258,-0.878,-3.294,-0.18,0.252,0.083,0.144,0.14,0.331,-7.144,0.167,-1.425,-3.406,0.08,-0.098,-0.027,-0.009,-0.029
562,38720582,Y,1946100,1071113,731188.0,274421.0,456506.25,17,448,18.5,27.5,65.75,175,4899,205.75,472.0,1116.25,248,3795,195.0,381.0,763.5,516,10587,384.75,420.5,1114.0,98.823,50.272,-20.685,8.435,-36.314,77414,1470715,46014.5,89050.5,204238.75,-0.138,0.007,-0.152,-0.093,-0.133,-0.023,0.157,-0.069,-0.021,-0.053,0.85,8.169,0.814,1.083,1.586,0.023,-0.037,0.008,-0.007,-0.079,1.031,8.865,0.853,1.036,1.906,-0.063,-0.175,0.028,0.02,-0.094
563,38720777,N,1461717,350727,1061661.5,1356500.0,1075102.25,1,107,-34.5,-19.5,-8.25,-2,2578,-474.25,339.0,1426.75,-57,3503,-525.25,-335.5,545.0,-27,545,-789.5,-722.0,-715.25,172.187,-23.579,68.666,45.116,25.83,-8659,566324,-126271.5,-48288.5,106231.25,0.446,-0.351,0.526,0.226,0.175,0.4,-1.485,-0.027,-0.193,-0.282,-0.058,2.015,-1.022,0.216,-1.651,0.147,-0.128,-0.03,-0.076,-0.074,-0.015,2.732,-1.072,0.389,-3.061,0.259,-0.057,0.043,-0.01,-0.05
564,38720807,Y,910750,2439140,200855.75,-282073.5,1867737.25,8,1368,12.5,178.5,309.25,135,20896,133.5,2108.0,4367.5,201,19835,132.5,1559.0,3093.5,211,33945,581.75,3505.0,6239.25,180.166,-223.586,-43.385,-17.744,33.276,36898,4915839,63236.5,637278.5,1097167.5,0.077,-0.436,-0.11,-0.217,-0.386,0.157,-0.092,0.082,0.019,0.115,0.416,35.709,0.232,6.309,11.015,0.138,-0.182,-0.006,-0.037,-0.093,0.415,45.65,0.266,6.625,11.72,-0.065,-0.054,-0.15,-0.125,-0.108
565,38721056,N,-100040,-690120,24158.75,-111400.0,-368830.0,7,170,11.25,14.5,21.5,164,2684,232.5,347.0,188.5,97,1651,111.0,71.5,63.5,282,3151,178.25,509.5,798.75,140.085,-161.934,10.197,20.108,26.281,46187,496148,48513.25,78030.0,91487.0,0.544,0.336,0.433,0.25,-0.005,0.034,-0.3,-0.137,-0.176,-0.176,0.232,4.533,0.259,1.238,3.378,0.127,-0.07,0.01,0.086,0.092,0.242,6.057,0.183,1.368,4.443,-0.253,-0.211,-0.228,-0.087,-0.044
566,38721061,Y,177130,644229,-226903.0,-756629.5,-236636.5,-2,-613,-71.75,-155.0,-216.5,-36,-5866,-1228.75,-2770.5,-2120.0,-14,-6643,-917.0,-1479.5,-3194.75,-71,-6573,-1050.75,-2908.5,-4629.75,-28.564,-76.0,11.373,14.268,94.721,-11832,-2080614,-250709.25,-558894.0,-788083.5,0.43,0.01,0.304,0.384,0.113,-0.108,-0.276,-0.138,-0.287,-0.254,-0.249,-19.438,-4.055,-2.387,-14.402,0.044,-0.084,0.078,0.156,0.118,-0.287,-19.548,-4.217,-3.116,-11.546,0.008,0.139,-0.005,0.022,0.106
567,38721143,N,51174,905577,429783.25,2536458.5,2199479.25,-3,323,16.25,72.0,41.5,-18,5342,228.75,1131.0,867.0,7,2646,181.0,820.5,932.75,-11,5443,228.5,1476.0,975.25,167.757,-199.322,-95.242,-133.522,-93.987,-7017,1154926,56586.75,291935.5,204212.0,0.181,-2.104,-0.387,-0.567,-0.744,0.371,0.019,0.145,0.345,0.396,-0.068,9.906,0.542,2.516,-0.627,0.071,-0.459,-0.067,-0.117,-0.16,-0.027,9.868,0.531,2.475,-1.324,-0.219,-0.227,-0.199,-0.284,-0.248
568,38721226,Y,-212957,-690164,82311.5,1446102.0,1772321.5,-30,390,-15.5,42.0,244.25,-386,6004,28.0,772.0,3331.0,-307,847,-55.75,564.0,537.25,-657,8047,-495.0,1150.0,4878.5,-18.609,-152.981,31.005,75.69,98.147,-135970,1795122,-66394.0,235787.5,773604.75,0.115,1.033,0.213,0.469,1.096,-0.216,-0.254,-0.13,-0.055,-0.14,-1.199,24.554,-1.058,-1.535,7.794,-0.074,-0.033,0.021,-0.004,-0.071,-0.673,23.094,-1.401,-2.209,7.61,0.067,0.129,-0.039,-0.055,-0.056
569,38721358,Y,-494312,1422162,1015024.5,1330865.0,1442942.5,-12,128,-3.25,-57.5,84.0,-316,1680,-43.75,-910.0,101.75,-114,971,-371.75,-987.0,671.0,-171,4679,-133.5,-1389.5,704.75,-213.047,186.057,129.414,81.78,70.191,-41834,494301,-54589.75,-251069.5,252561.5,-0.265,0.241,0.378,0.709,0.829,-0.011,0.05,-0.207,-0.278,-0.043,-0.258,7.87,0.01,-0.681,2.99,-0.179,0.069,0.054,0.114,0.156,-0.243,11.056,0.47,-0.994,3.105,0.107,0.294,0.12,0.143,0.132
570,38721403,Y,-242342,-369019,-542222.5,-776950.5,-883538.75,-12,-157,-11.0,4.0,-35.0,-148,-2459,1.75,93.5,-336.0,-32,-1558,-95.5,-143.5,-547.0,-121,-3103,-386.25,-266.0,-1255.0,15.932,200.426,-136.098,-88.514,-6.465,-26394,-463962,-54508.25,-47577.5,-160158.5,-0.284,0.854,0.037,0.076,0.296,-0.26,0.552,0.098,0.051,0.084,-0.223,0.303,-0.834,-0.737,-1.519,-0.088,0.19,-0.06,-0.018,0.063,-0.23,0.62,-0.807,-0.697,-2.142,-0.019,0.015,0.041,0.085,0.064
571,38721421,N,344828,-1695229,195411.25,224802.0,-964072.75,11,25,17.75,-17.0,-12.75,203,-1029,93.5,-128.5,-598.75,103,-165,375.0,-77.5,-548.75,256,2009,373.0,-145.0,533.25,-239.911,94.131,-174.679,52.377,45.278,42795,125314,60077.0,-38527.5,-14787.5,-0.435,0.105,-0.091,-0.181,-0.136,-0.043,0.812,0.001,0.054,0.035,0.626,2.342,0.498,-0.35,0.227,-0.156,0.012,-0.053,0.041,0.066,0.666,3.171,0.348,-0.345,0.356,-0.115,-0.208,-0.12,-0.109,-0.123
572,38721425,N,28625,-764076,-906257.75,-704947.5,254862.5,-35,-562,-40.0,-75.0,-167.75,-387,-11148,-488.0,-1024.5,-2431.0,-223,-10069,-472.25,-837.0,-1483.0,-565,-4648,-1013.75,-1856.5,-4123.5,-9.975,-29.724,16.462,-15.463,-13.911,-100142,-1591639,-149428.5,-251970.0,-608750.25,0.224,0.011,0.06,0.275,0.48,-0.12,-0.083,-0.422,-0.305,-0.249,-1.075,-12.902,-1.096,-3.77,-9.961,0.12,0.33,0.076,0.088,0.123,-1.188,-9.825,-1.299,-4.751,-13.049,0.034,0.102,-0.028,-0.06,0.041
573,38721451,Y,744333,894566,471166.75,652854.5,731388.75,0,521,8.25,-0.5,91.25,-18,7459,127.5,-198.0,1074.75,32,5962,158.0,-108.5,1285.5,0,9466,167.25,270.0,1756.5,-18.421,-0.685,42.421,-19.83,-45.941,-1319,2006777,37936.25,4304.5,379824.0,-0.377,-1.655,-0.137,0.002,-0.157,0.312,0.15,-0.065,0.084,0.2,-0.042,17.808,0.113,0.563,3.096,0.021,-0.152,0.035,0.041,0.045,-0.135,16.774,0.06,0.765,2.488,0.043,-0.224,-0.025,-0.052,-0.081
574,38721576,N,-1291889,-499651,-629235.25,-520823.5,-1403518.75,-20,87,13.25,7.0,-54.0,2,802,-194.0,-679.5,-1162.75,-299,976,409.5,-20.5,-848.0,-1005,3300,210.75,786.0,981.0,-72.507,720.092,-0.876,115.252,215.134,-149202,449064,-9862.5,3968.5,-173223.25,-0.442,4.797,-0.241,-0.138,-0.135,-0.559,0.259,-0.066,0.199,0.2,-1.534,9.025,0.106,0.667,1.783,0.036,0.773,0.102,0.085,0.185,-1.967,9.293,-0.22,1.476,3.341,0.069,0.56,0.063,0.041,0.083
575,38721737,N,75049,795506,1108571.75,363466.5,733492.0,14,-414,-7.0,-0.5,-129.0,-27,-4493,-52.25,-208.0,-1665.0,256,-3613,60.25,39.0,-961.75,229,-10030,-84.25,-65.5,-2349.25,73.208,-112.847,-112.073,-155.924,-181.989,61330,-1358202,76.5,-1078.5,-373860.75,-0.458,-0.502,-0.209,-0.464,-0.555,0.331,0.251,0.305,0.282,0.246,0.312,-7.122,0.441,0.264,-4.072,0.054,-0.355,-0.086,-0.094,-0.269,0.336,-8.278,0.214,0.245,-4.257,-0.007,-0.352,-0.065,-0.141,-0.182
576,38721872,Y,424239,-820316,671401.0,1170171.0,268247.0,-7,-218,8.25,2.0,-83.75,-114,-4760,135.5,64.0,-1746.0,-51,-1518,111.0,42.0,-716.25,-204,-3673,138.25,33.0,-1352.5,-216.898,-198.575,-241.509,-267.582,-191.9,-23597,-661930,38411.5,12805.0,-301215.5,-0.168,-0.082,-0.238,-0.498,-0.512,-0.062,0.013,0.148,0.2,0.008,-0.184,-15.147,0.429,0.417,-3.139,-0.187,-0.201,-0.149,-0.195,-0.241,-0.318,-16.515,0.267,0.103,-2.965,0.016,-0.111,-0.042,-0.041,0.015
577,38721873,N,-181766,-170658,-1581444.75,-1467943.5,-790398.75,3,-196,-42.75,-180.5,-329.5,17,-1411,-712.75,-3011.0,-4802.25,63,-1930,-286.5,-1339.5,-2826.75,150,1043,-708.25,-3131.0,-5060.25,17.989,-113.972,-6.22,5.691,-20.313,16869,-619563,-140831.25,-644488.0,-1266062.75,-0.403,-3.349,-0.598,-0.486,-0.471,0.564,1.032,0.137,0.202,0.22,0.197,-13.105,-1.256,-6.417,-12.105,0.003,-0.338,0.02,0.085,0.117,0.319,-10.169,-1.275,-6.104,-11.595,0.008,-0.867,-0.033,0.055,-0.001
578,38722028,Y,176450,2053698,1422486.75,2019115.0,1820811.5,8,-149,11.75,23.0,35.75,117,-2646,166.5,358.0,258.5,92,-1145,118.25,226.5,502.75,105,-2359,190.25,328.5,374.5,142.574,39.566,-42.403,-69.689,-37.597,26657,-512968,36491.75,70551.5,105119.0,-0.661,0.394,-1.095,-1.32,-1.198,-0.177,0.649,0.262,0.459,0.64,0.3,-2.834,0.545,0.821,0.438,0.161,0.37,-0.028,-0.091,-0.057,0.241,-1.84,0.508,0.773,0.1,0.002,-0.3,-0.126,-0.207,-0.238
579,38722096,Y,17889,2313876,1571501.75,2381415.0,2166404.5,1,275,35.5,31.5,42.5,42,4554,341.0,519.0,504.25,49,1250,224.5,425.0,532.5,26,5203,774.0,747.5,807.25,5.323,18.851,-6.985,51.502,13.845,15616,816816,122483.5,142342.5,163919.75,0.099,-0.043,0.338,0.413,-0.127,0.076,-0.481,0.038,-0.304,-0.484,0.059,10.157,1.38,1.815,1.669,0.11,0.12,0.069,0.081,0.036,-0.004,11.177,1.297,1.647,1.419,0.181,-0.318,-0.019,-0.087,-0.2
580,38722209,Y,37045,-385638,89296.25,417672.5,251735.0,12,84,21.0,49.0,83.0,156,1450,233.5,620.0,1693.5,134,854,229.0,464.0,865.5,239,1603,351.0,717.5,1269.25,95.871,181.941,107.931,194.628,222.365,45633,353169,54031.75,135278.0,288180.75,0.134,0.214,0.154,0.359,0.22,-0.201,-0.245,-0.216,-0.291,-0.301,0.382,4.543,0.5,1.165,3.877,0.107,0.23,0.147,0.161,0.199,0.395,4.554,0.465,1.153,3.511,0.201,0.044,0.046,0.075,0.054
581,38722212,Y,366686,-392400,1191084.5,991562.5,632617.5,24,5,-8.75,-19.5,-6.25,216,-2289,-195.75,-272.5,779.5,116,-1299,-276.0,-308.0,379.25,393,2587,-44.5,-63.5,-176.25,-30.969,41.732,-12.422,3.494,43.324,48262,49598,-45247.25,-64288.0,19089.0,0.08,0.023,0.282,0.174,0.097,0.093,-0.237,-0.138,-0.147,-0.123,0.591,-2.256,-0.349,-0.461,0.319,0.01,-0.062,0.06,0.079,0.101,0.867,-2.574,-0.162,-0.182,-0.1,0.075,0.288,0.075,0.063,0.071
582,38722289,N,56052,-5037072,107887.75,-546899.0,-65717.75,26,-111,40.5,84.5,143.5,366,-3820,829.5,976.0,1103.75,263,-1776,447.75,872.5,1786.25,144,-816,547.0,2053.5,3666.5,-320.972,-99.992,-11.857,-30.597,-19.441,84771,-417456,146704.5,309691.0,463085.0,-0.186,-0.004,-0.049,0.034,0.063,0.17,0.223,-0.055,-0.074,-0.083,0.37,2.45,0.95,1.941,5.312,-0.231,-0.092,0.085,0.026,-0.038,0.488,5.666,0.545,2.218,5.66,0.021,-0.04,0.054,-0.032,-0.006
583,38722310,Y,601295,-790895,741238.75,1018554.5,1246979.25,-16,364,94.5,254.0,157.75,44,6991,1738.75,4434.5,3984.0,9,5660,1600.5,2737.5,2141.25,-328,1229,2418.5,4424.0,2222.0,108.478,107.459,132.66,124.436,119.316,-38272,1022035,379388.5,965395.0,616590.25,0.068,-0.543,0.143,-0.001,0.164,0.173,-0.093,-0.009,-0.04,-0.078,-0.696,7.215,1.101,3.426,2.757,0.146,-0.084,0.15,0.102,0.11,-1.068,4.309,2.02,3.034,2.935,-0.009,-0.089,-0.101,0.004,-0.035
584,38722467,Y,348821,-243277,150633.75,-290524.5,-440205.0,-12,33,-8.75,7.0,1.0,-170,1662,-33.5,87.5,870.0,-96,1335,-123.5,-230.5,394.5,-358,-633,-139.0,44.0,-345.25,-36.625,7.27,-0.066,21.786,90.435,-44619,102549,-37402.25,2137.5,-17464.75,0.248,0.883,0.154,-0.05,-0.076,-0.123,-0.207,0.027,0.099,-0.283,-0.411,0.241,-0.712,0.182,-0.95,0.139,0.151,-0.065,0.032,0.094,-0.526,-0.821,-0.701,0.15,-0.647,0.046,0.046,0.075,0.06,-0.001
585,38722679,Y,-108111,601040,98332.25,-1112978.0,-257760.0,1,-358,11.25,27.5,-6.5,36,-3820,164.25,209.0,-32.75,12,-2411,94.75,227.5,110.5,-45,-9107,142.0,343.5,-254.5,182.239,-94.038,113.741,26.595,67.776,1275,-1208173,26608.5,51956.5,5216.0,-0.132,0.397,-0.051,-0.003,-0.393,0.055,-0.207,-0.06,-0.026,0.186,-0.138,-5.557,0.165,0.579,-0.208,0.177,-0.083,0.128,0.098,-0.07,-0.165,-7.043,0.113,0.69,-0.453,-0.012,0.02,-0.02,-0.038,0.097
586,38722721,Y,139646,-21301,1076480.5,59467.0,177301.0,29,339,49.0,57.0,5.0,440,1626,496.25,671.5,-399.0,160,5419,406.75,328.5,776.75,491,12886,869.5,719.5,39.25,-248.769,473.429,-17.602,-1.463,35.019,86171,1383381,137533.25,178517.5,-528.75,-0.068,0.62,0.151,-0.053,-0.207,-0.182,-0.308,0.143,0.078,-0.206,1.094,9.711,1.407,1.516,3.729,-0.1,0.407,-0.044,0.05,0.071,1.098,10.002,1.622,1.392,3.984,-0.049,-0.418,-0.057,-0.034,0.003
587,38722882,Y,-424239,351764,-204323.0,410647.5,740922.5,0,121,-7.25,-30.5,4.0,-44,1224,-95.0,-547.0,18.75,1,639,-87.5,-405.0,97.25,65,2329,-109.75,-312.0,382.0,-161.895,56.94,-165.11,-86.71,32.706,2086,394797,-27056.5,-92241.5,25345.5,-0.374,-0.015,-0.15,0.059,0.156,-0.109,0.776,-0.127,-0.158,0.062,-0.105,3.462,-0.306,-0.393,-0.044,-0.145,0.219,-0.068,-0.012,0.046,-0.046,3.939,-0.314,-0.4,-0.072,0.059,0.07,0.052,0.095,0.288
588,38723155,N,254016,424770,458182.5,466624.0,-40973.5,4,128,21.0,29.0,133.0,50,1680,501.75,414.5,1324.0,3,971,261.0,521.0,2287.0,59,1164,258.75,448.0,2446.25,146.796,335.545,-145.974,-79.224,-11.793,6826,317273,83243.5,114963.5,440319.0,-0.766,1.562,-0.663,-0.039,-0.509,-0.174,0.697,0.191,0.215,0.594,-0.04,3.628,0.602,1.216,4.914,0.112,0.226,-0.148,-0.11,-0.045,-0.05,3.945,0.533,1.018,4.221,-0.148,0.054,-0.068,-0.042,-0.182
589,38723280,Y,-46236,999835,-49230.75,99535.0,913878.5,-35,-178,-62.5,-45.5,-139.5,-333,-2995,-870.5,-932.0,-2107.25,-253,-1928,-646.0,-591.0,-1352.75,-560,-3952,-1271.5,-1621.0,-2700.25,-62.174,-43.963,-44.112,75.27,49.44,-90314,-648652,-215077.0,-187250.0,-483701.25,-0.095,0.293,-0.014,0.128,0.192,-0.194,-0.053,-0.07,0.095,0.18,-0.939,-4.646,-0.681,-1.33,-3.648,-0.108,-0.007,-0.01,0.024,0.01,-0.986,-5.523,-1.147,-1.359,-4.018,-0.093,0.406,-0.044,0.029,0.054
590,38723296,Y,-476173,-1123719,-1270989.5,-1427903.0,-1287468.5,-36,-462,-31.5,-74.5,-26.0,-525,-7491,-437.75,-844.0,-558.75,-419,-5685,-527.25,-1165.5,-777.0,-584,-7390,-432.5,-1482.5,-1021.25,-48.852,161.45,27.562,48.842,49.143,-132709,-1466426,-124648.0,-312690.0,-182955.5,-0.05,0.655,0.219,0.314,0.737,-0.276,-0.215,-0.394,-0.346,-0.269,-1.401,-11.647,-1.026,-1.639,-0.769,-0.093,0.228,-0.033,-0.03,0.08,-1.207,-11.186,-0.462,-1.271,-1.268,0.064,0.347,0.053,0.137,0.254
