Unnamed: 0,match_id,p_total_time_played_min_diff,p_total_time_played_max_diff,p_total_time_played_mean_diff,p_total_time_played_std_diff,ph_wins_min_diff,ph_wins_max_diff,ph_wins_mean_diff,ph_wins_std_diff,ph_kills_min_diff,ph_kills_max_diff,ph_kills_mean_diff,ph_kills_std_diff,ph_deaths_min_diff,ph_deaths_max_diff,ph_deaths_mean_diff,ph_deaths_std_diff,ph_assists_min_diff,ph_assists_max_diff,ph_assists_mean_diff,ph_assists_std_diff,ph_damage_per_min_min_diff,ph_damage_per_min_max_diff,ph_damage_per_min_mean_diff,ph_damage_per_min_std_diff,ph_time_played_min_diff,ph_time_played_max_diff,ph_time_played_mean_diff,ph_time_played_std_diff,ph_total_kd_min_diff,ph_total_kd_max_diff,ph_total_kd_mean_diff,ph_total_kd_std_diff,ph_kd_ratio_min_diff,ph_kd_ratio_max_diff,ph_kd_ratio_mean_diff,ph_kd_ratio_std_diff,ph_time_played_ratio_min_diff,ph_time_played_ratio_max_diff,ph_time_played_ratio_mean_diff,ph_time_played_ratio_std_diff,ph_damage_per_min_ratio_min_diff,ph_damage_per_min_ratio_max_diff,ph_damage_per_min_ratio_mean_diff,ph_damage_per_min_ratio_std_diff,ph_assists_ratio_min_diff,ph_assists_ratio_max_diff,ph_assists_ratio_mean_diff,ph_assists_ratio_std_diff,ph_win_rate_ratio_min_diff,ph_win_rate_ratio_max_diff,ph_win_rate_ratio_mean_diff,ph_win_rate_ratio_std_diff,target
486,38712503,-654915,-482062,-306406.5,-77525.21,4,-483,-82.5,-194.62,159,-7142,-1195.33,-2908.72,15,-5998,-998.33,-2406.39,2,-10098,-1755.5,-4030.54,-254.7,355.47,-5.19,191.67,15168,-1622937,-267613.67,-650962.15,0.06,2.5,0.55,0.93,-0.29,-0.1,-0.3,0.08,0.09,-8.68,-1.63,-3.29,0.0,0.41,0.05,0.16,-0.0,-8.08,-1.66,-3.11,-0.04,-0.22,-0.08,-0.05,N
79,38660958,-353620,2383033,9157.33,1189060.26,0,-212,-29.67,-84.95,44,-476,100.33,-254.22,45,-1848,-231.5,-813.19,-17,-6096,-914.83,-2397.94,334.55,-71.4,135.27,-124.33,9344,-711064,-91876.17,-288826.44,0.32,-0.21,0.05,-0.22,0.2,-0.35,-0.13,-0.2,-0.03,-10.91,-1.82,-4.43,0.32,-0.15,0.15,-0.16,-0.07,-13.18,-2.29,-5.26,-0.15,-0.18,-0.12,-0.02,N
23,38653482,273521,851482,272429.0,-45463.34,1,280,155.83,152.57,-18,6307,2521.0,2577.51,28,4292,1623.17,1763.7,84,5112,2646.17,2566.52,-73.73,-131.15,-93.44,-23.7,-2041,912068,491108.67,439947.16,-0.08,-0.01,0.02,0.1,-0.01,-0.21,-0.07,-0.04,0.13,3.98,3.75,2.75,0.01,-0.16,-0.06,-0.06,0.18,7.39,4.63,4.41,0.14,-0.15,0.03,-0.09,N
15,38651668,-261399,83285,-36639.0,176212.91,-5,-289,-117.17,-138.02,-11,-1332,-1002.67,-681.75,-19,-2307,-985.33,-1143.25,-54,-7883,-2330.5,-3210.17,-291.45,260.13,25.83,214.96,-4708,-1029168,-395119.0,-471846.5,-0.3,1.02,0.23,0.64,-0.42,0.69,0.11,0.4,-0.02,-19.45,-5.46,-8.01,-0.18,0.25,0.05,0.19,-0.05,-19.97,-5.62,-8.2,-0.12,-0.14,-0.02,-0.01,N
393,38701361,1079349,156612,760304.5,-568250.29,37,77,35.17,-13.12,390,2371,749.33,520.32,256,2282,972.17,686.77,560,-4533,-481.83,-2134.87,170.61,-462.62,-135.7,-265.82,90225,419876,163512.67,23593.97,-0.38,-1.69,-0.48,-0.49,0.27,0.57,0.4,0.19,1.14,-1.57,0.53,-2.1,-0.04,-0.5,-0.18,-0.23,1.24,-6.15,-0.94,-3.92,-0.04,-0.83,-0.29,-0.3,N
277,38689755,164361,-508996,-122325.17,-466700.57,8,43,18.0,7.04,124,799,334.83,233.34,164,-96,215.17,-121.85,230,62,258.5,-61.72,129.82,-143.15,20.77,-92.05,41254,110957,60317.5,13201.62,0.35,-0.68,-0.31,-0.44,0.37,-0.59,0.02,-0.34,0.4,0.77,0.18,0.06,0.1,-0.18,-0.0,-0.06,0.36,1.26,0.18,0.3,-0.08,-0.06,-0.03,0.03,N
250,38685700,-670664,-14347,589964.83,243727.48,-3,247,68.17,94.8,9,784,332.0,382.13,13,4269,1012.83,1640.47,-189,3717,1037.0,1422.73,-312.58,-120.07,-108.04,42.69,9,738222,213925.5,275148.46,-0.8,-0.08,-0.38,0.27,0.09,1.2,0.44,0.36,-0.6,5.38,3.18,1.94,-0.24,-0.21,-0.17,-0.02,-0.86,7.27,3.61,2.83,-0.2,-0.23,-0.14,0.0,N
284,38690230,575484,118095,650243.0,-112805.26,5,-1184,-226.5,-472.73,14,-5760,-1377.5,-2302.9,-4,-16212,-2925.0,-6498.18,64,-28662,-5448.33,-11477.23,91.02,150.66,60.62,-31.42,9149,-4016495,-747749.5,-1606411.77,0.45,-0.4,-0.01,-0.3,-0.05,-0.77,-0.16,-0.28,0.1,-44.15,-7.56,-17.84,0.04,0.06,0.06,-0.06,0.12,-49.66,-8.48,-20.06,0.26,0.05,0.08,-0.06,N
404,38702698,200474,-381222,-187504.5,-283144.21,1,-26,-14.83,-11.73,35,-454,-225.17,-192.98,68,-386,-171.0,-198.43,51,-333,-249.33,-192.7,-193.87,-13.67,-107.73,61.93,14173,-58067,-37034.5,-35171.77,-0.05,-0.92,-0.51,-0.36,0.28,0.1,0.18,-0.1,0.1,-0.7,-0.18,-0.33,-0.05,-0.03,-0.06,-0.01,0.13,-0.69,-0.27,-0.32,-0.19,-0.67,-0.26,-0.17,N
324,38694846,141482,3407783,2183249.83,875557.93,11,26,27.67,3.13,192,3421,794.5,1304.42,104,1073,484.67,362.3,290,-2998,68.83,-1405.35,-241.36,-129.03,-133.18,6.38,38408,-113875,73688.67,-72337.88,-0.54,-0.94,-0.5,-0.21,0.16,0.24,0.16,-0.01,0.25,3.23,1.39,1.01,-0.12,-0.12,-0.13,0.0,0.26,1.8,0.98,0.48,-0.1,-0.2,-0.09,-0.05,N
481,38711991,-802660,-1213811,-1282857.0,-220208.39,1,-16,5.67,-3.32,86,-376,-28.17,-245.16,0,-12,-17.83,-19.78,75,773,289.67,217.23,241.84,59.81,99.72,-73.16,-2209,-4671,19550.5,-2511.72,0.5,0.19,0.31,-0.2,-0.01,-0.59,-0.28,-0.26,-0.06,-0.08,0.15,-0.12,0.12,0.23,0.15,0.04,0.0,1.42,0.57,0.38,0.05,-0.04,-0.04,-0.02,N
137,38668524,585703,-3828076,-1931180.0,-1447655.46,-1,-4,-22.33,12.27,-68,-893,-619.0,-173.57,-44,-326,-426.5,50.79,12,-1231,-919.5,-315.19,-178.05,-93.24,-94.9,12.64,-6494,-170577,-119258.5,6203.2,0.02,0.19,0.14,0.06,-0.04,0.03,-0.06,0.06,-0.01,-5.51,-1.39,-1.23,-0.22,-0.06,-0.16,0.04,0.06,-6.35,-1.59,-1.64,0.16,0.12,0.12,0.02,Y
362,38698316,654464,1411984,941997.83,138705.96,19,-45,2.67,-16.09,355,-48,35.33,-174.14,190,817,299.67,281.99,374,-2698,-193.5,-939.94,-2.43,161.18,34.23,55.97,63506,-132037,23168.67,-38941.46,-0.37,-0.03,-0.14,0.18,-0.01,0.29,0.16,0.1,0.35,1.07,0.79,0.59,0.06,0.05,0.05,-0.0,0.31,-0.9,0.35,-0.24,-0.13,-0.91,-0.3,-0.3,N
396,38701684,52076,1216942,868436.83,296516.24,4,254,109.17,104.6,103,5167,1628.83,1840.36,241,1662,778.17,663.07,174,3265,2326.67,1546.78,44.06,5.7,18.05,-8.91,42191,797280,398340.33,322140.31,-0.4,-0.14,0.1,0.08,0.06,0.81,0.14,0.3,0.23,5.58,2.68,1.98,-0.03,0.02,-0.02,0.01,0.26,7.6,3.1,2.42,-0.25,-0.16,-0.13,0.04,N
33,38655302,314472,-1391231,39741.83,-717996.58,53,50,112.0,-20.3,468,1526,1005.0,-218.45,699,1469,1152.0,138.71,1488,-507,2057.33,-741.11,-216.24,-171.5,-225.43,22.17,185393,228766,373442.17,-61219.01,-0.63,0.22,-0.11,0.42,-0.06,1.21,0.2,0.45,2.14,-5.41,2.51,-3.54,-0.28,-0.04,-0.18,0.08,2.56,-5.2,2.61,-3.68,0.1,-0.17,0.0,-0.09,N
518,38716582,-483660,-409547,-320733.67,180379.69,-17,-122,12.17,-54.48,-127,-3098,-154.33,-1287.46,-146,-3874,-390.33,-1578.7,-179,-2194,89.17,-980.01,109.62,-110.13,11.56,-71.4,-56113,-775610,-51131.83,-327582.37,0.19,-0.53,0.01,-0.21,0.01,-0.26,-0.23,-0.06,-0.52,-9.28,-0.84,-3.83,0.08,0.04,0.02,-0.01,-0.32,-8.3,-0.73,-3.4,-0.33,0.02,0.02,0.08,N
265,38688117,-570822,1535160,401068.0,722015.25,0,1429,237.67,573.28,29,8503,1406.33,3374.95,18,18569,3081.33,7456.34,16,33533,5570.67,13463.14,-56.81,76.92,-6.99,36.37,2530,4870444,810412.67,1956010.47,0.04,-0.16,-0.12,-0.08,-0.09,0.25,0.0,0.11,-0.0,52.94,8.74,21.41,-0.29,-0.12,-0.09,0.05,-0.01,59.08,9.71,23.92,-0.16,-0.16,-0.11,0.01,N
581,38722212,366686,-392400,621328.67,-299632.31,24,5,-2.83,1.39,216,-2289,-276.33,-758.97,116,-1299,-242.67,-379.14,393,2587,433.5,940.53,-30.97,41.73,9.44,29.77,48262,49598,-3789.17,25939.63,0.08,0.02,0.14,-0.04,0.09,-0.24,-0.12,-0.1,0.59,-2.26,-0.39,-0.77,0.01,-0.06,0.04,-0.03,0.87,-2.57,-0.38,-1.08,0.08,0.29,0.11,0.07,Y
9,38650514,-933606,-1970314,-1190521.83,-202827.19,-40,237,54.5,112.9,-293,3978,1069.5,1695.0,-328,3221,753.67,1358.38,-740,5684,1249.17,2510.1,296.43,202.15,187.78,-60.66,-132058,688579,167072.17,342743.57,0.52,0.18,0.23,-0.15,-0.01,-0.23,-0.17,-0.05,-1.62,1.78,0.18,1.84,0.11,0.33,0.22,0.08,-1.39,2.27,0.5,2.08,0.02,0.3,0.1,0.08,N
249,38685656,159013,715302,562277.67,298412.91,35,280,43.0,109.71,699,3819,629.67,1415.78,316,3468,466.5,1351.81,536,3668,240.0,1241.9,138.49,10.03,59.59,-29.01,105130,1219027,200662.33,469820.34,0.27,0.25,0.23,0.03,-0.23,-0.33,-0.1,-0.04,0.94,9.29,1.92,3.71,0.12,0.16,0.02,0.01,0.93,6.72,1.22,2.67,-0.16,-0.14,-0.07,0.01,Y
22,38653373,-1090100,-1230152,-959979.83,210756.38,13,-220,-106.0,-122.54,257,-4566,-1655.67,-2252.21,173,-1856,-926.5,-1116.32,313,-4600,-1965.33,-2169.98,104.63,192.72,85.32,50.69,62802,-864168,-344904.83,-413661.02,0.04,0.31,0.1,0.13,-0.17,0.46,0.05,0.2,0.33,-2.08,-2.04,-2.02,-0.03,0.1,0.02,0.06,0.29,-3.95,-2.34,-2.35,-0.13,-0.0,0.03,0.06,Y
338,38696465,-625468,959762,154966.83,625115.07,-43,-179,-144.83,-98.04,-793,-1373,-1576.83,-253.51,-752,-2013,-1127.67,-662.07,-659,-5121,-2913.67,-2097.61,123.51,-50.19,22.31,-21.45,-176566,-581175,-517698.33,-283036.67,-0.47,-1.05,-0.47,-0.29,0.24,0.83,0.35,0.22,-1.27,-14.47,-7.0,-5.57,-0.13,0.01,0.03,0.02,-1.11,-14.34,-7.12,-5.62,0.01,0.12,0.05,0.02,N
221,38682609,-24645,-412347,-91516.67,-317530.0,-15,155,-1.5,50.93,-220,2411,382.5,962.9,-102,2361,126.5,839.51,-289,2009,-244.83,314.09,102.21,87.08,9.07,-10.6,-48068,600299,23727.0,209552.85,0.45,-0.05,-0.01,-0.16,0.07,-0.7,-0.08,-0.28,-0.51,2.23,0.16,0.35,0.06,0.24,0.08,0.07,-0.5,3.76,0.1,0.51,0.08,0.14,0.1,0.02,Y
444,38707893,-488068,341529,59016.83,366627.0,-3,-255,-79.17,-94.39,-59,-3962,-905.17,-1439.67,-66,-2177,-611.33,-790.82,-20,-3749,-1370.17,-1476.16,42.72,188.78,123.41,40.84,-9845,-908986,-257562.17,-337923.78,0.04,0.83,0.43,0.27,-0.09,0.26,-0.01,0.11,-0.02,-2.82,-1.57,-1.22,-0.05,0.07,0.11,0.04,0.01,-0.62,-1.26,-0.65,0.16,0.13,0.03,-0.01,N
693,38733460,427905,-698736,-218079.33,-362350.72,-22,-26,-63.67,8.74,-214,-958,-1194.0,-356.84,-367,-447,-832.67,-84.12,-393,527,-1104.33,634.15,-312.31,37.16,-115.48,115.15,-63796,-77856,-227425.67,43283.14,0.07,0.25,-0.04,0.07,0.1,-0.36,0.02,-0.15,-0.3,4.33,-1.06,2.3,-0.09,-0.05,-0.1,0.02,-0.19,3.96,-1.25,2.09,-0.24,-0.05,-0.08,0.06,N
639,38727276,79327,-97650,-273023.83,37413.08,-18,-143,-48.17,-35.99,-361,-3336,-971.0,-1139.82,-334,-2464,-719.17,-721.65,-725,-1129,-699.83,-250.92,-155.38,-204.02,-11.41,-19.7,-92484,-415540,-154568.17,-113505.24,0.13,1.75,0.42,0.62,-0.15,-0.71,-0.18,-0.16,-0.7,-2.76,-1.63,-0.92,-0.08,-0.36,-0.05,-0.1,-1.05,-3.25,-1.93,-1.06,0.0,0.3,0.1,0.1,N
591,38723615,-424239,820316,-205963.5,612817.86,4,167,55.0,76.84,-4,2155,778.33,1019.34,39,1516,548.0,707.08,79,2475,1009.0,1238.96,87.09,48.65,89.54,20.93,8608,572425,182861.0,262173.94,-0.43,-0.02,-0.08,0.03,0.03,0.86,0.08,0.28,0.11,10.92,2.58,4.5,0.05,0.12,0.11,0.02,0.14,10.69,2.73,4.4,0.1,0.1,0.13,0.04,Y
203,38678017,832999,22905,688796.5,-341594.02,-2,-114,-33.0,-42.62,-32,3887,495.33,1550.97,-3,-1004,-299.33,-392.71,25,-7821,-1640.33,-3091.54,358.44,87.87,109.94,-52.69,-6611,-230708,-86328.33,-84206.15,0.07,-1.77,-0.23,-0.69,0.29,0.24,0.05,-0.02,-0.03,-8.87,-1.81,-3.49,0.32,0.14,0.05,-0.02,0.05,-13.21,-2.49,-5.27,0.16,-0.16,0.03,-0.08,Y
411,38703324,-314648,1860271,488178.17,880691.63,7,-278,-4.0,-94.96,93,-1957,178.5,-536.76,116,-7507,-979.5,-2932.16,142,-3643,287.17,-1146.51,7.8,33.37,27.11,10.86,27608,-1062363,-29143.83,-356424.13,0.25,0.9,0.36,0.3,-0.29,-0.7,-0.22,-0.11,0.25,-11.32,-0.4,-4.47,0.03,0.22,0.01,0.08,0.26,-9.72,0.1,-3.52,-0.02,-0.29,0.02,-0.12,Y
93,38662578,-274171,658893,763061.17,16786.23,2,-361,-43.0,-133.93,41,-532,51.0,-80.94,14,-3109,-336.17,-1146.25,49,-7992,-892.67,-3173.58,-17.14,-28.86,36.79,3.12,8030,-1160130,-127600.67,-435352.15,-0.24,0.17,0.16,0.16,-0.18,0.28,-0.06,0.18,0.05,-13.76,-2.28,-5.49,0.11,-0.07,0.04,-0.06,0.02,-15.58,-2.75,-6.16,0.03,-0.23,-0.09,-0.11,Y
395,38701638,83927,-581108,-160355.5,-395119.53,-21,-110,27.5,-12.23,-137,-5852,-767.17,-2177.16,-133,-5495,-641.83,-1878.79,-510,2395,1578.5,1497.07,80.58,-295.47,-223.19,-112.47,-54804,-236565,112907.5,3043.51,-0.37,0.88,0.02,0.36,-0.26,0.23,-0.05,0.14,-0.42,2.38,3.05,1.6,0.05,-0.26,-0.15,-0.1,-0.64,2.07,3.05,1.1,-0.07,-0.1,-0.07,0.0,N
662,38729189,1436824,749357,1106559.83,-248171.91,4,40,50.0,32.08,11,-411,259.33,-149.96,79,581,620.17,355.19,123,-970,663.0,23.24,-26.72,-308.3,-105.6,-126.58,20916,3133,154426.67,66552.15,-0.44,-0.05,-0.37,0.14,0.08,0.43,0.32,0.13,0.18,4.24,1.71,1.47,-0.06,-0.41,-0.19,-0.14,0.2,3.14,1.75,1.39,-0.02,-0.46,-0.19,-0.17,N
644,38727723,462991,-1442330,-602637.67,-896209.58,16,187,83.67,73.49,246,2004,928.83,860.92,176,1807,608.33,613.25,437,4475,2052.33,1743.35,35.44,151.11,121.96,24.9,60998,748178,308160.0,287045.95,-0.01,-0.19,0.09,-0.08,0.06,0.02,-0.08,-0.03,0.58,2.43,2.53,1.15,0.1,0.24,0.15,0.03,0.6,1.72,2.47,0.83,0.07,0.02,0.06,0.01,N
184,38674796,729738,1291656,795834.5,11592.45,0,1,86.33,8.23,-20,-1967,696.17,-783.59,-3,-214,588.67,-201.33,-41,2169,2364.83,978.45,-172.13,-52.46,-31.84,74.39,-714,-62246,314195.83,803.24,0.16,-2.1,-0.52,-0.83,0.34,-0.12,0.14,-0.19,-0.01,5.54,3.81,1.95,-0.22,-0.14,-0.12,0.01,-0.07,5.38,3.94,1.94,-0.14,-0.26,-0.12,-0.05,Y
570,38721403,-242342,-369019,-591385.0,-47601.45,-12,-157,-37.5,-58.71,-148,-2459,-488.0,-939.29,-32,-1558,-439.67,-581.43,-121,-3103,-961.17,-1145.14,15.93,200.43,-15.29,76.42,-26394,-463962,-140002.5,-168086.28,-0.28,0.85,0.19,0.38,-0.26,0.55,0.1,0.25,-0.22,0.3,-0.67,0.17,-0.09,0.19,0.01,0.1,-0.23,0.62,-0.74,0.13,-0.02,0.02,0.04,0.02,Y
302,38691957,84799,-6520,-183170.67,173243.46,0,-486,-203.0,-227.32,-6,-7040,-3326.0,-3627.76,-35,-4850,-1819.83,-2023.69,-14,-9265,-3803.67,-4524.04,253.88,-127.72,66.4,-113.13,-29070,-1782200,-716366.83,-785583.17,0.27,-0.7,-0.29,-0.47,0.14,-0.26,0.06,-0.22,-0.35,-18.98,-7.76,-8.97,0.22,-0.15,0.05,-0.11,-0.16,-17.95,-7.82,-9.21,0.2,0.0,0.04,-0.04,N
153,38670082,-1861390,1691419,534596.67,1104750.72,-62,281,119.33,124.55,-617,9307,3514.17,4488.73,-567,3360,1353.83,1762.92,-1007,4428,1569.67,1448.83,-108.06,88.5,-18.67,76.82,-240440,1200783,433507.83,453032.19,-0.24,1.92,0.49,0.73,-0.33,0.5,-0.07,0.29,-2.73,10.11,2.05,3.88,-0.17,-0.19,-0.08,-0.02,-2.23,8.98,1.7,4.41,-0.03,0.4,0.08,0.15,N
75,38660529,1433198,-905321,479311.67,-826159.02,-30,-93,8.5,-35.99,-243,-47,664.33,-118.57,-265,-1109,261.5,-381.68,-477,-3392,-266.0,-1342.12,117.77,105.07,151.17,-0.6,-85382,-363534,13854.83,-150046.98,0.26,-0.06,0.23,-0.1,0.06,-0.57,-0.23,-0.2,-0.96,1.19,-0.24,0.29,0.14,0.11,0.14,-0.01,-1.07,1.33,-0.22,0.35,-0.09,0.02,0.02,0.04,Y
617,38725693,468767,575859,86155.0,126967.04,5,430,77.0,171.76,44,3876,664.0,1539.23,92,4066,720.5,1564.07,237,9906,1722.67,3929.13,-115.1,-117.14,-152.29,-18.99,23366,1644573,285544.67,657106.32,-0.3,-0.52,-0.32,-0.14,0.28,0.12,0.14,-0.01,0.46,19.8,3.78,7.78,-0.08,-0.12,-0.07,-0.03,0.64,16.69,3.36,6.46,0.14,-0.48,-0.09,-0.22,N
68,38659652,361167,998054,285233.5,25970.71,-1,80,120.5,9.36,-69,-44,1576.0,-279.24,-18,-1724,872.17,-927.8,-70,-773,1943.0,-671.03,-142.1,80.26,-100.85,60.49,-13485,5416,388980.83,-71947.65,0.16,-0.53,-0.13,-0.29,0.14,0.1,0.07,-0.01,-0.29,3.28,4.6,1.06,-0.2,-0.16,-0.17,0.02,-0.25,3.97,4.34,0.9,0.23,-0.07,-0.05,-0.12,N
447,38708485,-530514,996581,292606.67,655430.54,-7,115,6.83,49.89,-98,783,-53.0,352.37,-75,1173,54.67,513.99,-217,3437,320.83,1480.22,125.58,-86.14,-63.24,-45.2,-26865,413516,25231.0,178238.77,-0.15,-0.44,-0.13,0.02,0.15,0.88,0.35,0.3,-0.26,7.75,0.94,3.27,-0.03,-0.09,-0.08,-0.02,-0.36,8.75,1.03,3.67,0.21,-0.59,-0.08,-0.26,N
188,38675409,316504,-1084415,23096.17,-571301.16,6,25,51.17,21.92,146,-788,60.0,-630.59,19,2830,852.83,953.83,24,1056,1121.67,647.27,-23.63,-5.88,-10.11,12.02,4843,149370,220830.5,96828.88,-0.28,-0.06,0.04,0.15,-0.21,0.72,0.02,0.34,0.05,4.85,2.52,1.92,-0.01,-0.06,0.04,0.01,-0.01,2.56,1.6,1.2,-0.12,-0.02,-0.14,0.05,N
271,38688769,667069,-254509,257908.67,-328670.69,36,107,92.17,32.12,212,1656,1289.5,614.68,393,261,713.83,-56.35,717,761,1701.83,49.71,-370.45,-109.12,-126.13,117.36,135715,169891,302540.67,42164.24,-0.32,-0.48,-0.08,-0.08,0.14,-0.37,-0.02,-0.17,1.38,1.01,2.75,0.15,-0.33,-0.16,-0.11,0.03,1.28,1.06,2.97,0.21,-0.24,-0.42,-0.25,-0.08,N
236,38683954,346660,-1783774,-669724.67,-749301.26,-25,-654,-245.83,-267.29,-286,-8871,-3145.5,-3447.83,-199,-10404,-2771.67,-3966.72,-498,-8896,-3989.33,-4055.97,10.05,99.48,-17.18,49.8,-90542,-1820766,-704495.33,-734853.54,-0.12,-1.29,-0.21,-0.48,0.31,0.09,0.07,-0.1,-0.82,-17.91,-7.02,-7.44,0.0,0.19,0.05,0.05,-0.82,-16.28,-7.22,-7.39,-0.02,-0.08,-0.05,-0.03,N
88,38662073,-545038,288279,-425967.17,38287.22,-5,137,-12.0,30.87,-46,3456,419.67,1431.66,25,1118,-101.0,304.82,-19,1458,-306.67,393.95,357.79,-10.13,8.04,-147.38,-6654,576949,-23539.83,151105.35,0.53,-2.58,-0.52,-1.11,0.46,-0.7,-0.01,-0.4,-0.05,4.85,-0.8,1.18,0.33,-0.04,0.04,-0.12,-0.05,2.85,-1.03,0.63,0.16,-0.36,-0.04,-0.16,N
599,38724399,-557628,1685141,584190.33,993848.6,-7,466,148.67,197.38,-160,7425,1749.33,2984.23,-90,7519,1728.0,3001.23,-194,7068,2425.67,3016.75,66.67,224.94,4.06,62.1,-42834,1831146,507659.17,757739.9,0.28,0.63,0.06,0.16,-0.12,-0.34,-0.04,-0.02,-0.44,14.26,4.82,6.08,-0.06,0.08,0.0,0.02,-0.43,17.19,4.7,6.47,0.25,0.7,0.26,0.16,Y
117,38666386,-1062444,-1283392,-436829.17,22447.67,-37,-4,-76.17,56.65,-461,-1258,-1330.33,181.72,-503,1458,-501.83,1190.16,-948,-4587,-2190.67,-1066.28,290.38,130.23,76.53,-16.26,-138843,-58192,-253327.33,169112.63,-0.04,-0.09,0.07,0.01,-0.05,0.09,-0.12,0.07,-1.34,24.39,0.97,10.11,0.25,0.11,0.09,-0.04,-1.41,16.83,0.09,7.64,-0.09,0.31,0.07,0.14,N
125,38667145,130062,61243,-107231.83,114436.63,-1,225,59.5,79.96,107,4443,911.67,1645.04,80,1597,546.0,522.61,49,6295,1464.0,2275.04,-366.46,221.41,-88.51,176.19,4707,935865,226765.83,336300.72,-0.74,-0.39,-0.3,0.13,0.05,0.94,0.14,0.33,0.15,3.88,1.08,1.11,-0.25,0.16,-0.06,0.15,0.22,3.64,1.05,1.06,-0.08,-0.05,-0.05,-0.0,Y
580,38722209,37045,-385638,110502.0,-125087.26,12,84,50.0,28.02,156,1450,833.67,625.85,134,854,511.0,316.05,239,1603,826.5,552.17,95.87,181.94,162.95,50.14,45633,353169,172576.0,131500.08,0.13,0.21,0.22,0.04,-0.2,-0.24,-0.25,-0.03,0.38,4.54,2.05,2.02,0.11,0.23,0.17,0.04,0.4,4.55,1.96,1.91,0.2,0.04,0.08,-0.04,Y
238,38684196,1888924,-1461212,252597.17,-1165980.92,38,52,37.33,12.6,595,1604,1256.67,378.26,317,494,407.83,326.78,693,2374,309.83,396.78,435.37,-84.52,40.37,-164.88,140538,324075,179710.83,99747.9,0.62,0.66,0.37,0.07,-0.05,-0.98,-0.4,-0.33,1.47,-8.36,0.3,-3.16,0.35,-0.09,0.07,-0.14,1.22,-16.41,-1.62,-5.8,0.05,-0.25,-0.07,-0.1,N
0,38648445,-82317,-714954,-144235.17,-222108.38,-10,352,72.0,137.38,-131,4417,882.33,1737.26,-88,4720,874.0,1850.16,-177,7987,1599.67,3104.22,-1.31,170.69,6.05,64.39,-31730,1324140,276187.5,512711.49,-0.08,2.84,0.29,1.08,-0.22,-0.04,-0.01,0.05,-0.38,16.38,4.01,6.45,-0.05,0.18,0.01,0.05,-0.34,17.15,4.14,6.73,-0.01,0.54,0.03,0.18,Y
703,38735143,-933039,1187853,151778.5,848294.98,-10,332,205.33,200.1,-106,1971,2022.17,1405.89,-150,3857,1704.17,1633.76,-192,9233,4332.0,4922.08,-148.45,-19.02,-56.06,78.76,-38192,1158142,723032.83,709472.22,0.12,1.06,0.48,0.32,-0.32,-0.67,-0.36,-0.12,-0.42,24.74,9.56,11.62,-0.1,0.34,0.08,0.15,-0.41,22.23,8.59,10.4,0.06,0.17,0.07,0.07,N
292,38690865,-549181,-1363177,-228554.5,-196692.73,6,-73,-22.5,-24.48,30,-1659,-372.0,-576.7,59,-362,-167.67,-153.35,94,-825,-271.33,-227.32,-69.0,173.56,9.3,97.44,8969,-150615,-61149.33,-48208.37,-0.03,-0.22,-0.12,-0.09,0.17,-0.1,0.03,-0.09,0.17,-5.16,-0.9,-1.31,0.04,-0.06,-0.04,-0.05,0.22,-4.28,-0.83,-1.03,0.15,0.14,0.18,-0.01,Y
490,38712860,1161134,1102359,1109105.17,25967.76,-12,-225,-39.83,-85.9,-142,-2375,-458.17,-879.27,-109,-2084,-363.67,-796.69,-227,-4945,-938.67,-1822.83,-271.87,67.44,-105.49,109.64,-36421,-672890,-115978.33,-257029.01,-0.15,-0.47,-0.23,-0.08,0.09,-0.23,0.12,-0.12,-0.32,-7.23,-1.0,-2.76,-0.06,-0.05,-0.12,0.0,-0.42,-8.62,-1.42,-3.16,-0.16,0.15,-0.03,0.1,N
352,38697672,-172336,-764076,822478.33,-450092.61,-1,351,118.0,131.94,183,3324,1288.0,1261.63,14,2722,937.83,934.67,-119,6114,2290.83,2243.43,-189.9,-235.49,-184.39,-13.62,1642,1118415,383859.17,404808.78,0.06,0.37,0.15,0.01,0.11,-0.3,-0.14,-0.19,-0.02,20.05,5.89,7.17,-0.2,-0.26,-0.2,-0.07,-0.2,21.41,6.42,7.82,0.04,-0.51,-0.14,-0.2,N
278,38689839,-713193,-2111053,75923.5,-430018.85,-15,1049,205.83,421.09,-159,3590,703.17,1452.89,-130,14502,2967.67,5762.15,-365,27280,5109.67,10929.48,-57.38,-237.51,-138.43,-29.28,-44117,3459884,706741.5,1386573.41,-0.54,-0.92,-0.57,-0.04,0.32,1.4,0.6,0.42,-0.43,37.99,8.74,15.62,-0.31,-0.24,-0.15,0.04,-0.55,45.75,9.98,18.69,-0.22,-0.27,-0.11,-0.02,N
116,38666332,207041,-145185,274163.17,-108691.99,-4,37,-6.5,18.57,-84,2702,262.83,1084.07,-15,1363,30.67,509.68,-75,-370,-175.0,-69.42,-42.7,-12.78,37.19,15.41,-15511,239484,4735.33,102160.44,-0.1,0.67,0.14,0.21,0.08,-0.08,-0.02,-0.02,-0.28,0.99,0.11,0.47,0.1,0.04,0.01,-0.04,-0.22,0.14,0.0,0.15,0.04,0.03,0.05,-0.01,N
