Unnamed: 0,match_id,p_total_time_played_min_diff,p_total_time_played_max_diff,p_total_time_played_q25_diff,p_total_time_played_median_diff,p_total_time_played_q75_diff,ph_wins_min_diff,ph_wins_max_diff,ph_wins_q25_diff,ph_wins_median_diff,ph_wins_q75_diff,ph_kills_min_diff,ph_kills_max_diff,ph_kills_q25_diff,ph_kills_median_diff,ph_kills_q75_diff,ph_deaths_min_diff,ph_deaths_max_diff,ph_deaths_q25_diff,ph_deaths_median_diff,ph_deaths_q75_diff,ph_assists_min_diff,ph_assists_max_diff,ph_assists_q25_diff,ph_assists_median_diff,ph_assists_q75_diff,ph_damage_per_min_min_diff,ph_damage_per_min_max_diff,ph_damage_per_min_q25_diff,ph_damage_per_min_median_diff,ph_damage_per_min_q75_diff,ph_time_played_min_diff,ph_time_played_max_diff,ph_time_played_q25_diff,ph_time_played_median_diff,ph_time_played_q75_diff,ph_total_kd_min_diff,ph_total_kd_max_diff,ph_total_kd_q25_diff,ph_total_kd_median_diff,ph_total_kd_q75_diff,ph_kd_ratio_min_diff,ph_kd_ratio_max_diff,ph_kd_ratio_q25_diff,ph_kd_ratio_median_diff,ph_kd_ratio_q75_diff,ph_time_played_ratio_min_diff,ph_time_played_ratio_max_diff,ph_time_played_ratio_q25_diff,ph_time_played_ratio_median_diff,ph_time_played_ratio_q75_diff,ph_damage_per_min_ratio_min_diff,ph_damage_per_min_ratio_max_diff,ph_damage_per_min_ratio_q25_diff,ph_damage_per_min_ratio_median_diff,ph_damage_per_min_ratio_q75_diff,ph_assists_ratio_min_diff,ph_assists_ratio_max_diff,ph_assists_ratio_q25_diff,ph_assists_ratio_median_diff,ph_assists_ratio_q75_diff,ph_win_rate_ratio_min_diff,ph_win_rate_ratio_max_diff,ph_win_rate_ratio_q25_diff,ph_win_rate_ratio_median_diff,ph_win_rate_ratio_q75_diff,target
38,38655736,554305,1103072,468614.5,748743.0,472362.5,-4,113,-8.5,80.0,165.5,3,1735,-142.5,1134.0,2445.75,29,1975,-53.0,757.0,1642.0,-2,1382,-164.0,1034.5,2227.75,-56.72,-211.7,19.12,17.54,-93.98,3601,342706,-20250.25,254110.5,502446.25,-0.22,-1.73,0.03,-0.22,-0.71,0.39,0.65,0.2,0.06,0.12,0.11,11.91,-0.31,2.73,5.23,-0.02,-0.19,0.09,-0.03,-0.18,0.06,11.32,-0.39,2.3,5.83,-0.59,0.03,-0.12,-0.11,-0.06,N
127,38667373,-442210,-1202779,104504.0,-877239.5,-1935341.25,0,-314,-50.0,-79.0,-135.75,33,4083,-794.0,-1481.5,-1957.5,79,-1737,-141.25,-681.5,-1080.75,-21,-9960,-853.0,-1281.0,-2273.75,75.98,111.34,-37.56,19.8,61.19,9600,-1137109,-171572.0,-248902.5,-439841.5,-0.22,-2.02,-0.3,-0.32,-0.35,0.25,0.38,0.06,0.09,0.31,0.13,-13.28,-1.46,-4.23,-7.01,0.05,0.29,0.09,0.06,-0.02,0.06,-17.69,-1.75,-4.07,-6.57,-0.11,-0.29,-0.09,0.01,0.07,N
423,38705296,902328,269705,486087.25,30770.0,448172.25,-6,-53,6.25,-112.0,-207.0,-92,-2182,-100.0,-2170.5,-3208.25,-42,743,103.0,-999.5,-1928.75,-124,-871,261.75,-1511.0,-2882.5,-243.44,-274.25,-134.41,-79.04,5.17,-18202,-136372,35705.25,-352191.0,-733495.5,-0.51,-0.32,-0.6,-0.62,-0.64,0.23,0.6,0.41,0.54,0.59,-0.16,-0.72,0.58,-2.4,-8.07,-0.24,-0.31,-0.22,-0.27,-0.23,-0.19,-0.97,0.64,-2.68,-7.61,-0.12,-0.16,-0.04,-0.01,-0.06,N
416,38704209,-290231,-653428,-164287.25,-224739.0,-450829.75,-5,-103,8.0,69.5,56.0,-67,-618,244.75,1306.0,-140.75,-49,-2059,161.5,930.0,356.75,-73,-966,166.75,1346.0,2049.75,-159.46,150.65,-178.81,-7.64,76.07,-14960,-240121,22520.5,180416.5,145701.25,-0.3,-0.09,0.14,-0.11,-0.12,0.0,0.63,0.1,0.07,-0.12,-0.14,18.7,-0.4,0.91,5.73,-0.28,0.27,-0.06,0.13,0.18,-0.16,19.47,-0.31,0.87,5.52,-0.82,0.06,-0.34,0.09,0.13,N
488,38712641,1451886,913795,1367790.5,454103.0,1478833.25,-7,212,12.5,-1.5,-34.25,-65,5743,149.75,86.0,-601.0,0,3907,262.25,66.5,-784.75,-66,2405,349.75,-4.5,-543.25,127.52,-94.8,-250.44,-160.05,-30.1,-7304,631638,57790.75,1628.5,-65509.25,-0.32,-0.11,-0.41,-0.02,0.06,0.38,0.28,0.1,0.08,0.12,-0.1,-3.53,0.78,0.4,-0.06,-0.19,-0.08,-0.08,-0.1,-0.15,-0.24,-3.98,0.71,0.49,-0.53,-0.54,-0.11,-0.14,-0.02,-0.0,Y
307,38692793,736476,1367384,1148306.0,1297067.5,1417271.25,8,478,6.75,-23.0,332.75,139,7625,146.0,-422.5,5511.5,127,5501,177.25,-208.5,4572.5,160,4975,211.0,11.5,4884.25,144.67,-252.08,-39.81,-35.12,-30.4,26798,1600080,46535.25,-31326.5,1118607.5,-0.14,-0.62,-0.27,-0.26,-0.38,0.22,0.45,0.02,0.06,0.22,0.36,11.28,0.48,0.12,9.12,0.02,-0.04,0.02,-0.0,0.01,0.44,7.39,0.45,0.06,9.6,-0.27,-0.24,-0.15,-0.04,-0.0,N
198,38676961,-15687,111668,15235.25,9419.5,-485324.25,7,88,-0.5,77.5,304.0,163,6005,525.75,1584.0,2259.75,102,1634,464.0,473.5,1749.75,211,-628,62.0,1307.5,6774.75,421.74,-137.94,86.01,14.52,-88.35,31537,126116,2200.25,230160.5,982437.5,0.14,-0.7,0.1,0.58,0.31,0.15,-0.23,-0.19,-0.18,0.05,0.42,9.89,-0.27,0.48,13.02,0.43,0.01,0.05,0.03,-0.06,0.48,16.77,0.21,0.68,14.13,-0.09,-0.52,0.01,0.05,-0.33,N
351,38697438,-438326,716270,-525259.75,457744.0,499913.25,-1,-218,-48.0,-77.0,-226.75,-14,-395,-604.25,-1309.0,-2586.0,-48,-2239,-550.75,-827.5,-1301.5,-61,54,-894.75,-934.0,-4277.0,-66.76,164.1,60.84,141.12,189.75,-5405,-317688,-152498.25,-243073.0,-805174.25,-0.08,1.51,-0.04,0.22,0.58,-0.28,0.17,-0.2,-0.17,0.08,-0.08,-9.36,-1.1,-2.05,-10.07,0.03,0.22,0.01,0.1,0.19,-0.04,-8.07,-1.26,-1.9,-9.91,-0.16,0.22,-0.01,0.09,0.14,Y
541,38718800,-1980347,-1565883,-872185.75,-1026113.5,-448483.75,16,49,-12.0,3.0,194.25,39,4351,-449.0,348.5,2337.75,35,3041,-8.25,-35.5,1639.75,135,-2002,-171.75,177.0,2645.25,16.59,260.89,101.94,211.37,194.95,17005,138592,-43731.5,-28526.5,615758.25,-0.11,0.56,-0.12,-0.14,-0.13,-0.16,0.39,0.08,0.0,0.11,0.22,29.32,-1.0,0.08,9.02,0.07,0.22,0.14,0.21,0.18,0.31,36.34,-0.63,0.85,8.83,0.43,0.31,0.09,0.08,0.05,Y
146,38669502,-593303,318307,-639460.0,-951251.5,-1257641.5,-5,221,3.0,8.5,47.0,-18,1285,-19.5,326.5,739.25,24,2540,25.0,242.0,739.5,-103,4637,169.0,275.5,997.75,-94.91,33.37,-11.26,28.38,11.36,-13137,893101,4711.75,63652.5,188808.5,-0.28,-0.29,-0.19,-0.4,-0.66,-0.06,0.34,0.07,0.19,0.34,-0.05,16.24,0.34,0.45,1.92,-0.09,0.23,0.09,0.13,0.14,-0.02,16.95,0.39,0.41,1.4,-0.29,-0.08,-0.16,0.01,0.04,N
450,38708767,-165985,-133664,-747277.5,-246858.5,620709.5,-15,46,-16.0,-22.0,-10.75,-124,487,-212.0,-249.5,-330.5,-121,74,-145.5,-288.5,-139.0,-324,304,-217.75,-405.5,-231.0,186.5,63.14,89.22,90.05,125.72,-48760,99992,-32519.0,-82644.0,-55988.5,0.14,0.48,-0.1,0.06,0.22,-0.26,-0.05,-0.2,0.1,0.19,-0.46,1.16,-0.56,-0.58,-0.3,0.05,0.18,0.08,0.16,0.12,-0.48,0.96,-0.63,-0.69,-0.58,-0.25,0.04,-0.16,-0.04,0.0,N
656,38728608,-1087240,-530580,-1519935.75,-529923.0,-41612.25,1,-411,6.75,-30.5,-83.5,-57,-1956,81.5,-538.0,-855.25,-73,-4674,3.25,-175.5,-897.25,-89,-8291,49.25,-380.0,-1095.75,337.09,153.31,223.29,61.44,76.75,-14751,-1578971,3292.25,-100993.5,-208204.25,0.34,1.0,0.04,0.32,0.14,-0.26,0.17,-0.2,-0.19,0.05,-0.2,-19.3,-0.1,-0.69,-2.19,0.19,-0.22,0.13,0.11,0.08,-0.22,-14.16,-0.03,-0.9,-2.04,0.11,0.32,-0.02,0.05,0.26,N
531,38717639,443973,2254635,1201537.75,423050.5,1498526.5,20,255,92.25,355.5,396.0,319,4311,1606.25,6368.5,7152.75,122,4813,785.0,2562.5,4598.0,485,887,1426.75,4330.0,7466.5,182.45,-94.98,102.35,99.61,49.23,100218,684933,303205.75,1007722.5,1283231.0,0.1,-0.66,0.18,0.64,1.24,0.15,-0.16,-0.21,-0.35,-0.21,1.31,6.61,3.67,11.06,17.12,0.14,-0.15,0.21,0.09,0.08,1.03,4.69,3.19,9.71,15.1,-0.13,-0.12,-0.11,-0.03,-0.14,N
419,38704675,33834,-1351263,38050.75,-236918.5,-963063.0,3,227,-5.75,-25.5,60.5,-18,3382,-23.5,-158.0,1533.0,21,1940,-58.5,-204.0,174.75,8,4196,116.75,-412.5,1103.5,-60.7,286.15,-32.17,214.78,282.71,-4768,751500,-21880.5,-105622.0,163141.0,0.21,1.29,0.06,0.29,0.39,-0.14,-0.67,-0.29,-0.28,-0.17,-0.09,7.37,-0.02,-0.88,1.5,0.09,0.34,0.14,0.26,0.39,0.07,7.75,0.14,-0.58,2.77,0.03,0.12,0.05,0.12,0.08,Y
442,38707818,339206,-472003,-249524.25,-275068.5,-258333.75,-2,-29,3.5,12.0,1.0,-8,-357,17.25,102.5,-80.75,5,-343,21.75,165.5,217.0,-34,-463,38.0,116.0,-431.5,-266.71,-234.7,-37.9,-28.14,-78.56,126,-82269,9163.25,50602.0,8224.5,-0.44,-0.99,-0.08,-0.26,-0.33,0.42,0.64,0.3,0.31,0.23,-0.03,-1.32,0.0,0.24,-0.95,-0.34,-0.59,-0.12,-0.05,-0.19,-0.07,-2.04,0.01,0.17,-1.42,-0.07,-0.01,-0.1,-0.17,-0.16,Y
630,38726601,-453222,-236979,-796182.0,-747815.0,-572438.5,-27,-173,-5.0,-5.0,-44.0,-110,-2894,-58.25,-179.5,-182.25,-162,-2566,-51.75,-343.0,-656.0,-421,-3747,-191.75,-276.0,-1524.25,-236.78,43.81,22.68,20.07,-45.58,-63162,-605827,-21316.75,-38786.5,-179203.75,0.25,0.26,0.23,0.4,0.18,-0.02,-0.13,-0.08,-0.08,-0.34,-0.68,-2.3,0.22,-0.43,-1.2,-0.24,-0.04,-0.05,0.06,-0.05,-0.86,-3.18,0.05,-0.47,-2.0,0.05,-0.1,0.05,-0.05,-0.04,Y
147,38669542,64677,-68294,360719.75,-189798.5,285621.75,1,-324,-12.5,-29.0,-81.5,112,-5208,-222.5,-571.0,-1638.0,52,-2644,-122.5,-543.5,-1099.5,117,-4557,-159.25,-426.0,-812.75,-437.26,-32.76,-292.76,-83.57,-21.4,14720,-952203,-28663.0,-100456.0,-308960.5,-0.43,1.02,-0.54,-0.2,0.06,-0.31,0.44,0.14,0.06,0.07,0.09,-8.93,-0.15,-0.21,-1.32,-0.29,0.06,-0.23,-0.04,0.01,0.07,-9.86,-0.24,-0.08,-0.33,-0.08,-0.37,-0.11,0.02,0.03,N
567,38721143,51174,905577,429783.25,2536458.5,2199479.25,-3,323,16.25,72.0,41.5,-18,5342,228.75,1131.0,867.0,7,2646,181.0,820.5,932.75,-11,5443,228.5,1476.0,975.25,167.76,-199.32,-95.24,-133.52,-93.99,-7017,1154926,56586.75,291935.5,204212.0,0.18,-2.1,-0.39,-0.57,-0.74,0.37,0.02,0.14,0.34,0.4,-0.07,9.91,0.54,2.52,-0.63,0.07,-0.46,-0.07,-0.12,-0.16,-0.03,9.87,0.53,2.48,-1.32,-0.22,-0.23,-0.2,-0.28,-0.25,N
348,38697172,-612850,592158,-420395.0,187362.0,-403277.5,12,383,31.25,35.0,59.75,281,4583,284.0,-31.0,306.5,88,5861,230.25,407.5,557.75,153,8377,584.5,930.5,2626.5,-150.25,181.29,-28.05,36.99,145.4,31148,1436123,76798.75,120537.0,219442.25,-0.03,0.4,-0.07,-0.13,-0.1,-0.02,0.34,0.2,0.16,-0.12,0.15,11.26,1.24,1.89,2.31,-0.12,0.18,-0.01,-0.05,0.12,0.26,10.91,1.63,1.85,3.42,0.42,-0.02,0.27,0.01,0.01,Y
463,38710396,-1119776,-1017573,-1206605.5,-681224.0,-750609.0,-24,-203,-26.25,-36.0,-54.75,-296,-2854,-472.75,-592.5,-609.5,-299,-1677,-379.25,-492.0,-585.25,-428,-2674,-550.75,-855.0,-1088.75,-107.51,-56.04,7.16,8.0,21.02,-71755,-569912,-88027.0,-129751.5,-177310.25,-0.13,0.18,-0.13,-0.09,0.08,-0.27,-0.09,-0.02,-0.0,-0.11,-0.36,-5.88,-0.79,-1.19,-2.11,-0.11,0.16,0.1,0.12,0.09,-0.46,-5.99,-0.86,-1.45,-2.14,-0.06,0.37,0.0,0.1,0.18,N
325,38694947,712833,1790389,759841.25,896387.5,788794.5,-3,443,-31.25,-31.0,512.25,37,10678,-322.0,-368.0,5826.75,-4,6002,-367.0,-333.5,5823.0,-43,7762,-827.0,-1099.5,8541.5,-23.45,164.75,-59.92,-111.97,73.85,-7267,1735123,-116183.25,-115413.0,1792138.5,0.14,0.15,0.21,0.27,0.2,-0.18,-0.2,-0.2,-0.26,-0.24,-1.11,12.32,-1.33,-0.31,17.15,-0.0,0.02,-0.12,-0.12,0.06,-1.07,6.84,-1.76,-0.84,17.09,-0.03,0.03,0.02,0.04,-0.04,N
186,38675137,264898,-1859686,472833.75,-65234.0,-506617.0,19,-270,39.5,56.0,206.0,450,-6233,538.0,737.0,1190.25,398,-4882,530.0,-13.0,1543.25,274,-1752,718.25,1346.0,4363.25,-336.28,17.24,105.94,-14.25,37.14,74486,-1004383,179814.0,180394.0,707489.0,-0.34,0.83,-0.16,-0.16,0.28,-0.22,0.32,0.03,-0.01,0.2,0.26,-4.83,3.17,2.97,9.26,-0.33,0.05,0.02,0.04,0.11,0.2,-3.16,2.81,3.0,9.33,-0.09,-0.06,-0.04,0.02,0.04,N
123,38667022,-626749,907321,-197466.5,453924.0,1037141.75,0,-99,-60.5,-108.5,-216.5,-357,-4553,-983.25,-1639.0,-2275.25,159,-1066,-633.75,-1628.0,-2677.75,261,-477,-1608.0,-2446.5,-2612.25,-333.3,228.27,-140.41,74.21,45.79,20928,-471574,-300132.0,-475028.0,-721407.25,-0.38,-1.3,-0.07,-0.18,-0.17,0.19,0.36,0.14,-0.0,0.01,0.12,-22.61,-1.48,-3.55,-7.24,-0.36,-0.07,-0.07,-0.05,-0.02,0.34,-20.07,-1.42,-2.86,-5.61,0.01,0.08,0.06,0.05,0.05,N
601,38724441,497018,280627,406756.5,-48210.5,-244188.25,-3,225,-2.0,36.5,68.25,-11,4323,36.0,485.0,1297.75,-44,3011,-89.0,235.0,539.5,-119,3570,-182.5,528.0,796.75,236.4,-25.59,139.41,93.35,39.26,-8150,882896,13814.5,83855.5,220897.75,0.42,0.31,0.38,0.46,0.53,-0.31,-0.86,-0.33,-0.24,-0.39,-0.12,9.04,0.56,2.51,1.17,0.13,0.08,0.14,0.16,0.08,-0.28,7.51,0.3,2.28,1.29,-0.28,0.14,-0.06,-0.04,0.02,N
143,38669117,1108212,-456016,2060445.0,1368324.5,14359.0,11,-39,17.25,10.0,104.0,144,-6872,93.25,258.0,1187.75,190,-1359,127.5,34.5,1330.5,212,-86,508.5,328.0,2861.75,-437.63,-169.31,-199.86,-147.38,-57.07,46842,5466,65979.75,34154.5,373790.0,-0.62,-2.7,-0.33,-0.31,-0.46,0.29,1.0,-0.07,-0.05,0.12,0.44,-19.84,0.64,0.07,3.71,-0.41,-0.02,-0.13,-0.04,0.01,0.31,-30.92,0.87,0.09,3.93,-0.18,-0.24,-0.0,-0.02,-0.1,N
674,38730450,-210163,898319,137706.75,1293821.0,1228897.0,-19,142,-9.75,-4.5,-47.25,-177,1812,-157.5,96.0,21.75,-151,777,-127.75,-226.5,-544.25,-308,3341,-171.0,27.0,-1033.5,-91.19,-77.99,-34.01,-56.03,-44.82,-55005,746739,-34623.25,-24564.5,-123283.5,-0.3,0.28,0.06,0.36,0.48,-0.2,0.55,-0.17,-0.11,-0.22,-0.47,9.3,-0.47,-1.01,-1.22,0.11,-0.1,-0.02,-0.16,-0.24,-0.59,5.59,-0.49,-1.06,-1.0,-0.38,0.25,-0.06,-0.14,-0.12,N
197,38676863,812241,-481809,763400.75,581858.0,297539.75,26,146,47.0,68.0,171.5,400,3832,554.25,884.0,2299.75,215,2679,421.25,901.0,730.5,529,1849,782.25,1554.5,4051.75,413.04,-53.03,59.46,-29.75,-23.9,97619,602209,126057.25,250255.0,653263.0,0.32,-0.85,0.27,0.2,0.17,-0.02,0.02,-0.23,-0.19,-0.12,0.47,4.78,1.2,3.04,6.41,0.37,-0.06,0.02,0.02,-0.03,0.45,2.49,1.22,3.72,7.18,0.08,0.19,0.02,0.01,0.0,N
279,38689870,-193561,-694217,354756.25,195448.0,-921980.0,-23,244,-11.75,23.0,123.0,-396,4558,-359.75,424.0,757.75,-237,1528,-189.0,152.5,417.5,-577,6386,-321.75,335.0,3477.25,14.23,-88.57,-57.45,-26.28,-18.21,-93883,995124,-61823.5,79639.5,346540.0,0.01,0.1,0.12,0.17,0.06,-0.0,-0.36,0.05,-0.04,-0.11,-1.08,7.51,-0.9,1.34,4.92,-0.04,-0.37,0.01,0.03,-0.02,-1.23,10.23,-0.84,1.4,4.52,0.1,0.08,0.18,0.13,0.16,Y
293,38690997,-272578,-454114,-951998.25,-370179.0,-431093.25,-1,-108,-7.25,-49.5,-85.0,0,1094,-65.25,-360.0,-871.5,53,799,-31.0,-644.0,-1239.0,133,-656,-115.0,-973.0,-1474.75,87.34,124.84,91.98,-63.76,-20.95,13200,-120074,-24161.5,-185742.5,-277441.5,0.05,-0.57,0.09,0.17,-0.06,0.24,-0.16,0.13,0.12,-0.02,0.08,-5.62,-0.2,-1.96,-3.59,-0.0,-0.24,0.12,0.02,-0.01,0.16,-2.92,-0.16,-2.14,-3.78,-0.54,-0.02,0.04,0.05,-0.06,Y
400,38702061,-696095,-3106852,-856622.5,-682320.5,-542064.75,-17,-390,22.0,-111.0,-180.25,-328,-8433,401.25,-1818.0,-2359.5,-99,-2687,-80.25,-1450.0,-1667.75,52,-4069,220.75,-2038.0,-2917.5,-247.42,221.44,-104.85,46.18,51.53,-44823,-1387544,70597.75,-456335.5,-744159.0,-0.35,0.38,-0.1,0.14,0.18,-0.13,0.06,-0.12,-0.07,-0.02,-0.13,-14.7,-0.04,-4.8,-9.81,-0.07,0.17,-0.02,0.08,0.09,0.09,-14.36,0.15,-5.23,-9.22,-0.02,0.07,0.03,-0.0,0.06,N
122,38666715,588746,843019,-500579.25,150941.0,-226667.0,5,-75,3.75,-65.0,-136.0,85,-3710,-157.25,-1374.5,-1991.0,41,-3290,41.5,-852.0,-2057.5,58,-1749,37.75,-995.5,-2398.5,-66.33,94.27,20.93,-26.01,-39.43,15249,-481979,8266.0,-216588.5,-395300.0,-0.07,-1.19,-0.26,-0.09,0.43,0.37,0.43,0.05,0.1,0.25,0.15,-31.36,0.17,-1.19,-2.59,-0.29,0.11,-0.13,-0.13,-0.08,0.14,-39.92,0.1,-1.5,-3.33,0.0,-0.08,0.02,-0.01,-0.04,Y
183,38674634,-303578,-748904,-228008.0,311128.5,-621356.5,11,-17,39.25,54.0,113.0,176,302,294.0,515.0,805.75,49,1337,376.5,767.5,1214.75,120,-418,783.0,1489.5,2370.75,-280.42,82.25,-75.7,-5.34,17.75,29220,50976,138029.25,210450.0,375047.25,-0.64,0.19,-0.46,-0.65,-0.29,-0.11,0.55,-0.02,0.2,0.09,0.34,2.62,1.54,2.26,4.32,-0.18,-0.02,0.08,0.02,0.0,0.25,2.64,1.38,2.38,3.82,-0.04,0.07,-0.14,-0.06,-0.06,N
202,38677895,1119641,2079460,1573486.25,1805979.0,1724017.75,9,27,53.75,89.5,108.0,89,-1255,769.25,1313.5,937.5,225,-772,470.0,952.5,1051.75,97,1367,934.25,2028.5,2321.75,-199.58,-373.51,-183.53,-125.1,-71.67,31131,109518,208443.0,343332.0,420780.75,-0.08,-1.54,-0.19,-0.26,-0.52,0.27,0.43,0.19,-0.0,0.2,0.0,20.77,1.34,2.52,4.36,-0.19,-0.22,-0.3,-0.19,-0.25,-0.24,17.48,1.2,2.5,4.61,0.26,-0.38,-0.06,-0.07,-0.23,Y
438,38707162,644136,1375672,1575863.0,1254596.5,1191373.5,61,725,52.0,110.5,449.5,946,12556,922.75,1115.0,7162.5,785,9720,639.0,1313.0,7868.5,1154,16385,829.0,2670.5,6651.75,72.31,47.06,-20.25,-20.16,84.66,211698,2634058,179785.25,390797.0,1578068.75,-0.22,-1.03,-0.14,-0.05,-0.34,0.25,0.06,0.21,0.08,0.13,1.34,25.34,1.24,5.02,12.6,0.08,-0.11,0.05,0.04,0.08,1.04,23.46,1.06,4.83,12.15,0.22,-0.17,0.12,-0.05,-0.15,Y
246,38685251,552438,401714,567866.0,809614.0,136836.75,1,-24,-17.25,-36.0,16.5,20,331,-114.75,-678.0,-628.5,37,-1356,-143.0,-290.0,-962.0,131,-1055,-229.5,-882.0,246.75,268.3,-289.23,-103.96,-74.32,-96.25,11059,6018,-33536.25,-95934.5,332642.0,0.32,-0.9,0.34,0.04,-0.14,0.06,-0.81,0.04,-0.13,-0.28,0.07,6.48,-0.18,-3.1,1.18,0.27,-0.18,-0.11,-0.03,-0.18,0.15,6.28,-0.35,-3.9,-0.82,-0.15,-0.29,-0.22,-0.3,-0.31,N
415,38704114,-613687,-777020,649284.0,28946.0,-859634.75,18,-110,16.75,-44.5,-91.5,221,-3369,263.25,-739.0,-1762.25,151,-229,171.75,-200.0,-361.75,397,-1225,261.75,-288.5,-455.5,-8.3,257.76,30.66,-14.62,36.4,53986,-594000,42761.75,-165919.5,-244336.25,-0.02,-0.21,0.03,-0.35,-0.57,0.1,-0.17,0.27,0.07,-0.1,0.23,-5.36,0.16,-1.18,-4.24,0.09,0.12,0.09,0.11,0.31,0.31,-1.19,0.38,-1.1,-2.18,0.12,0.0,0.16,0.11,0.15,Y
627,38726476,1955,2752353,1382798.75,1230165.5,1904624.75,2,11,-26.5,41.5,46.5,-163,-127,-726.75,-11.0,303.5,-77,-503,-415.0,437.5,423.75,4,991,-358.5,686.5,896.0,-125.8,-221.65,-200.52,-53.63,-71.77,-18650,98641,-109777.25,108413.5,144335.5,-0.48,0.16,-0.41,-0.23,-0.05,-0.16,0.39,-0.05,0.15,0.13,0.14,1.97,-0.94,1.92,-0.31,-0.07,-0.09,-0.08,-0.09,-0.07,0.0,3.13,-0.97,1.63,-0.69,0.08,0.08,0.08,0.07,0.05,Y
129,38667587,1204164,2202376,1684104.5,1550788.0,1171866.75,-2,266,-0.5,190.0,380.5,73,5489,94.75,2235.5,3496.5,52,2994,-0.5,2253.5,2931.0,72,5047,161.25,4308.5,6900.25,-215.44,-65.6,-199.14,-216.75,-113.41,21161,927175,19259.25,638223.5,1310584.0,0.04,0.3,0.09,-0.01,0.12,-0.08,-0.17,-0.2,-0.27,-0.22,0.12,11.18,0.16,8.81,16.36,-0.14,0.03,-0.06,-0.09,-0.12,0.08,8.33,0.01,9.12,16.44,-0.25,-0.12,-0.14,-0.03,-0.09,Y
402,38702512,-72297,1577060,-504727.0,-249763.5,99385.0,11,110,-5.25,-39.5,-17.5,152,5852,150.0,-285.0,-399.0,111,5786,-108.5,-280.5,-98.5,281,-2395,-111.0,-1081.0,-1112.0,262.61,63.66,199.91,98.1,103.38,55308,236565,-1250.75,-164827.0,-90465.75,-0.13,-0.15,-0.08,0.24,0.36,0.13,0.11,-0.04,0.12,0.23,0.64,-2.38,0.39,-0.13,-0.62,0.09,0.06,0.04,0.06,0.08,0.72,-2.07,0.43,-0.79,-0.66,0.06,-0.08,0.02,0.04,-0.01,N
558,38720310,-339440,1086000,69278.5,426105.0,626674.25,-20,246,0.5,5.5,58.5,-202,4556,159.75,251.5,1325.0,-140,2719,23.0,43.5,966.25,-338,5567,41.25,124.5,432.0,287.7,54.5,311.62,254.94,231.15,-49966,1015472,13034.25,34619.5,198422.0,0.3,-0.09,0.21,0.33,0.54,0.08,-0.24,-0.13,-0.21,-0.02,-0.45,4.75,0.11,0.4,0.96,0.5,0.08,0.24,0.21,0.08,-0.5,3.72,0.13,0.51,0.92,-0.14,-0.22,-0.12,-0.17,-0.21,N
550,38719600,502172,1208760,898933.5,1629945.0,1584222.75,3,619,19.25,72.5,186.5,37,9941,164.0,503.0,1428.5,47,6840,131.0,552.0,1384.0,136,11328,332.5,1585.0,4147.0,-348.75,-377.08,-1.74,-14.03,-12.29,16586,2269441,53816.5,289293.5,670598.25,-0.35,0.27,-0.07,-0.01,-0.08,0.06,0.4,-0.06,-0.06,0.02,0.35,20.13,0.47,3.54,8.44,-0.47,-0.19,-0.03,-0.07,-0.07,0.32,19.55,0.44,3.24,7.69,0.03,-0.3,-0.07,-0.07,-0.07,N
219,38682135,-1644982,-682711,-1067798.25,-720472.0,468688.75,-2,174,-28.75,121.5,86.5,89,1419,-329.5,1455.5,2344.25,8,95,336.25,1482.5,797.25,106,3474,-481.0,2714.0,3911.0,-150.74,209.3,20.96,62.34,186.93,15573,561225,-98677.25,484010.5,387796.75,-0.2,-0.42,-0.08,0.09,0.18,0.06,0.37,0.02,-0.06,0.26,0.54,8.42,-0.69,6.33,8.31,-0.08,0.03,0.05,0.14,0.14,0.64,10.31,-1.27,6.74,9.1,-0.15,-0.17,-0.1,-0.04,-0.11,Y
643,38727691,160266,1072850,-245869.25,-101262.5,727597.0,5,-264,2.75,2.0,35.0,50,-3609,8.75,9.5,123.5,70,-3756,11.0,1.0,333.75,150,-6835,94.25,73.0,572.25,-139.79,-150.69,-68.93,-120.16,-16.84,25726,-1044497,10793.75,307.0,91139.25,0.02,-0.66,-0.1,-0.19,-0.14,0.19,0.22,0.11,-0.0,0.06,0.32,-5.33,0.19,-0.18,0.8,-0.24,0.1,-0.17,-0.06,0.05,0.34,-5.05,0.2,-0.14,1.19,0.2,-0.53,0.11,-0.05,-0.07,N
538,38718678,1711721,822424,1828682.75,1657098.5,735398.0,19,446,30.0,58.0,122.0,241,8659,531.25,493.0,1100.5,282,4371,363.25,923.5,1408.0,348,7252,570.0,1905.0,2948.25,-376.0,-139.28,-164.93,-117.92,-114.79,66409,1441695,122282.25,247147.0,424411.25,-0.45,-3.15,-0.19,-0.26,-0.55,0.41,0.31,0.32,0.31,0.19,0.74,21.58,1.08,3.06,4.33,-0.07,-0.22,-0.05,-0.11,-0.17,0.75,21.08,1.06,3.24,4.74,0.08,-0.11,0.02,-0.24,-0.18,Y
