Unnamed: 0,match_id,p_total_time_played_min_Team0,p_total_time_played_min_Team1,p_total_time_played_max_Team0,p_total_time_played_max_Team1,p_total_time_played_mean_Team0,p_total_time_played_mean_Team1,p_total_time_played_std_Team0,p_total_time_played_std_Team1,ph_wins_min_Team0,ph_wins_min_Team1,ph_wins_max_Team0,ph_wins_max_Team1,ph_wins_mean_Team0,ph_wins_mean_Team1,ph_wins_std_Team0,ph_wins_std_Team1,ph_kills_min_Team0,ph_kills_min_Team1,ph_kills_max_Team0,ph_kills_max_Team1,ph_kills_mean_Team0,ph_kills_mean_Team1,ph_kills_std_Team0,ph_kills_std_Team1,ph_deaths_min_Team0,ph_deaths_min_Team1,ph_deaths_max_Team0,ph_deaths_max_Team1,ph_deaths_mean_Team0,ph_deaths_mean_Team1,ph_deaths_std_Team0,ph_deaths_std_Team1,ph_assists_min_Team0,ph_assists_min_Team1,ph_assists_max_Team0,ph_assists_max_Team1,ph_assists_mean_Team0,ph_assists_mean_Team1,ph_assists_std_Team0,ph_assists_std_Team1,ph_damage_per_min_min_Team0,ph_damage_per_min_min_Team1,ph_damage_per_min_max_Team0,ph_damage_per_min_max_Team1,ph_damage_per_min_mean_Team0,ph_damage_per_min_mean_Team1,ph_damage_per_min_std_Team0,ph_damage_per_min_std_Team1,ph_time_played_min_Team0,ph_time_played_min_Team1,ph_time_played_max_Team0,ph_time_played_max_Team1,ph_time_played_mean_Team0,ph_time_played_mean_Team1,ph_time_played_std_Team0,ph_time_played_std_Team1,ph_total_kd_min_Team0,ph_total_kd_min_Team1,ph_total_kd_max_Team0,ph_total_kd_max_Team1,ph_total_kd_mean_Team0,ph_total_kd_mean_Team1,ph_total_kd_std_Team0,ph_total_kd_std_Team1,ph_kd_ratio_min_Team0,ph_kd_ratio_min_Team1,ph_kd_ratio_max_Team0,ph_kd_ratio_max_Team1,ph_kd_ratio_mean_Team0,ph_kd_ratio_mean_Team1,ph_kd_ratio_std_Team0,ph_kd_ratio_std_Team1,ph_time_played_ratio_min_Team0,ph_time_played_ratio_min_Team1,ph_time_played_ratio_max_Team0,ph_time_played_ratio_max_Team1,ph_time_played_ratio_mean_Team0,ph_time_played_ratio_mean_Team1,ph_time_played_ratio_std_Team0,ph_time_played_ratio_std_Team1,ph_damage_per_min_ratio_min_Team0,ph_damage_per_min_ratio_min_Team1,ph_damage_per_min_ratio_max_Team0,ph_damage_per_min_ratio_max_Team1,ph_damage_per_min_ratio_mean_Team0,ph_damage_per_min_ratio_mean_Team1,ph_damage_per_min_ratio_std_Team0,ph_damage_per_min_ratio_std_Team1,ph_assists_ratio_min_Team0,ph_assists_ratio_min_Team1,ph_assists_ratio_max_Team0,ph_assists_ratio_max_Team1,ph_assists_ratio_mean_Team0,ph_assists_ratio_mean_Team1,ph_assists_ratio_std_Team0,ph_assists_ratio_std_Team1,ph_win_rate_ratio_min_Team0,ph_win_rate_ratio_min_Team1,ph_win_rate_ratio_max_Team0,ph_win_rate_ratio_max_Team1,ph_win_rate_ratio_mean_Team0,ph_win_rate_ratio_mean_Team1,ph_win_rate_ratio_std_Team0,ph_win_rate_ratio_std_Team1,target
260,38687106,493929,549805,2919404,4870406,1749647.67,2925954.33,825038.41,1510281.78,7,9,50,221,25.67,84.0,16.24,101.73,117,148,975,3368,401.5,998.33,305.4,1329.46,41,153,693,2126,317.17,819.33,221.84,960.54,152,310,864,5720,481.67,1961.83,278.86,2398.76,761.85,666.39,1167.71,984.9,983.36,810.24,137.31,121.46,20552,46231,145558,696547,83048.5,266597.0,49279.32,323915.84,1.0,0.91,2.85,1.58,1.46,1.09,0.7,0.25,0.57,0.7,1.33,1.25,1.03,1.02,0.25,0.19,0.2,0.47,1.68,7.35,0.94,2.78,0.59,3.34,0.88,0.89,1.31,1.19,1.13,1.05,0.16,0.1,0.21,0.55,1.92,8.76,1.12,3.25,0.71,3.84,0.87,0.66,1.26,1.39,1.06,1.08,0.14,0.29,Y
140,38668920,740319,136289,2691123,3621896,1371324.83,1890981.67,719168.67,1237589.91,7,3,352,502,131.0,118.0,136.73,192.57,113,54,5942,4325,1806.67,1206.83,2257.31,1596.27,49,66,3251,4161,1402.67,1078.33,1356.86,1570.16,98,78,8252,14834,2745.33,3089.5,3138.21,5801.4,769.49,433.66,992.67,1085.73,906.78,899.19,77.44,240.7,20350,13255,1337031,1945351,473658.0,442024.5,530768.82,748811.89,0.57,0.82,2.31,1.78,1.35,1.23,0.68,0.41,0.65,0.69,1.87,1.33,1.14,0.99,0.47,0.25,0.21,0.11,11.08,23.17,4.19,4.96,4.34,9.01,0.9,0.72,1.24,1.29,1.07,1.09,0.13,0.2,0.21,0.11,9.72,25.27,4.08,5.38,3.87,9.85,1.01,0.89,1.29,1.25,1.12,1.04,0.1,0.13,Y
28,38654358,467355,1398292,2963766,3346764,1824455.17,2082901.33,1070513.16,674382.86,17,5,263,165,94.33,78.67,90.2,66.64,211,84,3400,1989,1451.17,963.67,1186.84,770.55,204,62,3221,1932,1209.33,876.0,1116.66,741.97,362,72,6340,4859,2014.5,1815.5,2207.38,1750.0,651.59,607.32,1190.85,1062.37,828.89,827.36,189.38,149.51,60674,15393,952418,589888,341810.5,263326.67,324165.93,222477.39,0.66,0.62,1.96,1.56,1.33,1.13,0.6,0.32,0.7,0.89,2.24,1.39,1.2,1.1,0.61,0.17,0.56,0.35,15.97,5.78,4.3,2.52,5.84,2.21,0.82,0.9,1.38,1.13,0.98,1.0,0.21,0.08,0.69,0.37,16.64,7.44,4.62,2.93,6.04,2.77,0.82,0.81,1.11,1.21,0.99,1.01,0.12,0.13,N
43,38656362,195208,321553,3431816,2991256,1555712.33,1487204.33,1223850.71,869479.51,10,9,663,183,256.0,57.33,255.49,65.38,174,97,11462,3768,3800.83,1017.0,4189.39,1401.85,79,85,8869,2794,3411.83,785.0,3817.0,1013.55,181,131,10241,3482,3970.0,1170.0,3870.76,1223.52,790.52,717.36,1122.6,1264.15,972.83,933.18,133.17,223.62,30433,17599,2485663,701251,878303.83,211515.17,953054.51,252553.83,0.72,0.74,3.72,1.78,1.7,1.2,1.11,0.34,0.37,0.96,1.3,1.34,0.97,1.14,0.4,0.15,0.29,0.18,25.44,7.59,11.01,2.39,11.07,2.81,0.94,0.87,1.33,1.34,1.16,1.07,0.14,0.17,0.34,0.23,21.89,7.43,10.47,2.49,10.07,2.74,1.03,0.85,1.19,1.58,1.11,1.11,0.06,0.26,N
42,38656284,2521089,658377,5553117,3926387,4015804.17,2456213.67,1350561.48,1370375.72,24,2,249,238,119.67,62.0,90.34,92.67,510,101,3283,3939,1896.5,998.83,1265.79,1501.05,288,57,2621,3186,1487.67,833.67,999.75,1243.05,544,84,5678,4415,2365.67,1123.33,1885.58,1699.36,847.33,842.84,1084.62,1300.08,928.92,1050.23,88.55,174.14,91111,18193,857951,743951,412775.5,206378.67,299120.92,290466.97,1.1,0.97,1.77,3.18,1.34,1.59,0.23,0.83,0.72,0.43,1.49,1.25,1.08,0.97,0.27,0.3,1.53,0.27,7.04,6.11,3.72,1.88,2.1,2.34,1.02,0.98,1.16,1.53,1.08,1.19,0.06,0.19,1.43,0.24,6.51,6.34,3.86,1.91,1.96,2.38,0.92,0.42,1.12,1.55,0.98,0.93,0.07,0.39,N
73,38660335,1465519,142823,2766924,3559223,2321147.0,2106282.0,566285.23,1395341.94,34,12,171,128,102.0,68.0,67.82,50.71,393,160,2352,2210,1198.0,1044.83,811.96,866.1,377,149,2042,1446,1071.17,802.67,710.12,556.62,612,361,4394,3069,1949.83,1378.5,1464.4,1032.22,583.11,889.25,1003.2,1139.92,811.99,994.4,170.09,109.95,107275,49160,647439,456064,332743.83,229781.0,227217.31,173866.63,0.83,0.76,1.45,1.76,1.11,1.27,0.23,0.4,0.99,0.79,1.42,2.1,1.26,1.23,0.17,0.57,0.96,0.29,9.44,3.74,3.99,2.24,3.31,1.49,0.77,1.0,1.06,1.35,0.92,1.13,0.13,0.12,1.28,0.34,9.55,4.41,4.13,2.56,3.31,1.66,0.97,0.92,1.2,1.38,1.05,1.1,0.08,0.17,N
167,38672150,990423,1203665,4316436,3971476,2586668.0,2283180.67,1121353.92,994647.78,7,28,546,706,147.67,346.33,205.92,272.07,133,395,9223,9604,2305.5,5121.33,3505.2,3971.89,142,212,4218,4724,1310.33,2694.83,1515.06,1983.15,231,572,10994,16666,2917.83,6896.17,4083.52,6008.91,798.89,676.15,1160.21,1041.24,938.13,931.8,133.47,140.5,41116,78969,1760375,2528193,484802.0,1200370.5,654428.53,988494.3,0.62,1.42,2.19,2.76,1.35,1.87,0.56,0.49,0.75,0.36,1.4,0.95,1.02,0.7,0.27,0.2,0.42,1.16,21.67,28.88,5.62,12.46,8.12,11.4,1.0,0.97,1.34,1.38,1.15,1.17,0.15,0.16,0.41,1.27,23.5,28.74,6.04,12.31,8.82,10.63,0.58,1.04,1.13,1.3,0.92,1.16,0.24,0.1,N
350,38697328,510719,112460,4185675,3046473,2047215.67,2031174.0,1373604.9,1233457.13,4,2,32,686,17.83,129.17,11.16,273.31,46,17,537,7445,280.17,1437.5,208.7,2951.76,55,12,534,6994,266.0,1337.17,183.99,2777.8,129,26,649,14079,381.17,2662.0,202.43,5603.88,409.72,651.59,1061.18,1406.29,856.17,943.12,231.21,255.19,18629,3404,115488,2405063,64214.83,451649.5,38920.89,958668.59,0.58,0.7,1.73,2.9,1.06,1.45,0.38,0.76,0.86,0.38,2.03,1.55,1.29,1.05,0.41,0.39,0.18,0.05,1.11,24.63,0.63,4.61,0.37,9.83,0.61,0.82,1.22,2.0,1.02,1.11,0.21,0.45,0.2,0.07,1.21,25.1,0.73,4.74,0.41,10.0,0.77,0.82,1.13,2.12,0.95,1.36,0.14,0.58,N
619,38725723,321442,1132458,3357331,2862357,1146227.0,1879341.17,1112496.95,693835.63,4,12,249,146,60.17,77.17,93.83,60.91,25,287,3431,2078,839.0,1054.5,1299.74,826.52,31,206,2183,1562,516.5,854.5,825.03,629.82,67,231,5361,2794,1244.17,1382.33,2035.55,1025.33,618.61,645.35,1274.14,1037.54,912.26,834.54,254.16,133.26,8412,52660,894000,414800,203009.0,245213.0,342068.52,176534.78,0.81,0.81,2.45,1.57,1.43,1.22,0.63,0.27,0.59,0.84,1.56,1.41,1.05,1.1,0.38,0.19,0.08,0.45,5.31,5.11,1.49,2.76,1.94,1.78,0.82,0.82,1.36,1.17,1.07,1.02,0.24,0.12,0.13,0.47,5.12,5.97,1.58,2.97,1.83,2.02,1.02,0.84,1.56,1.17,1.22,1.0,0.26,0.14,Y
66,38659523,220571,539128,4147542,5553117,2296420.83,2840035.5,1264740.85,2061198.83,6,31,137,168,38.67,95.5,50.6,61.66,76,419,1755,2422,526.83,1312.0,670.55,951.92,41,131,1606,2133,444.67,1077.67,599.77,772.66,127,455,2730,2561,792.83,1620.5,1019.55,935.28,579.77,586.39,1310.96,1351.64,860.85,917.79,268.76,279.9,12994,75242,434968,521896,125156.17,294629.17,161792.44,189550.98,0.82,0.67,1.85,3.2,1.24,1.47,0.38,0.89,0.75,0.39,1.39,1.47,1.08,1.08,0.25,0.39,0.08,0.77,4.26,5.28,1.56,3.1,1.64,2.09,0.77,0.77,1.56,1.43,1.07,1.06,0.29,0.24,0.12,0.81,4.18,5.69,1.58,3.24,1.63,2.12,0.96,0.97,1.47,1.36,1.16,1.09,0.19,0.15,N
11,38650735,1113419,865923,2645413,3458710,1677039.67,2098082.33,547043.94,981300.92,7,13,613,682,192.67,179.0,253.03,258.49,115,156,5889,11914,2180.67,2912.5,2731.86,4552.9,139,165,7038,7899,1975.17,1826.5,2782.33,3030.49,199,248,15552,8032,4054.0,2513.67,6063.73,3056.03,565.27,789.89,1151.84,1258.62,839.88,1020.59,212.03,164.36,38866,42568,1967744,2259835,613470.5,574731.67,818371.41,860931.05,0.77,0.95,1.71,2.04,1.14,1.58,0.41,0.45,0.88,0.62,1.62,1.18,1.25,0.87,0.29,0.24,0.39,0.42,23.44,19.3,6.9,5.32,9.42,7.32,0.75,0.95,1.3,1.34,0.99,1.18,0.2,0.14,0.38,0.38,26.49,16.26,7.57,4.96,10.47,6.18,0.68,1.09,1.36,1.3,1.06,1.18,0.22,0.07,N
367,38698685,830712,1498492,6122248,5284870,2825913.33,3615512.5,2000913.25,1454017.19,13,55,1586,610,452.17,351.33,630.65,241.37,213,583,23428,9163,7089.17,5482.0,9911.49,3703.23,174,426,21072,6053,5654.83,3734.67,8278.28,2329.05,202,1012,38150,13138,9905.5,6369.83,14745.02,4956.07,541.83,756.15,1107.3,1226.72,920.08,988.05,215.44,161.78,45125,169916,5644578,2207833,1582880.33,1237413.33,2231322.11,862750.7,0.58,0.91,1.67,1.78,1.16,1.39,0.36,0.28,0.73,0.74,1.89,1.58,1.18,0.97,0.4,0.31,0.46,1.74,46.34,25.22,14.07,12.23,18.52,9.18,0.77,0.96,1.29,1.27,1.07,1.14,0.19,0.11,0.44,1.8,54.79,22.65,15.65,11.77,21.45,8.8,0.99,0.93,1.14,1.22,1.07,1.09,0.05,0.1,Y
576,38721872,863909,439670,2638394,3458710,1733112.67,1330276.83,672631.16,1200274.41,6,13,328,546,87.17,141.0,120.87,210.14,76,190,4463,9223,1101.5,2257.5,1660.93,3580.6,57,108,2700,4218,741.83,1128.5,981.23,1615.89,46,250,7321,10994,1825.33,2734.0,2767.26,4258.11,597.31,814.2,1114.54,1313.11,900.49,1125.52,211.4,201.79,11627,35224,1098445,1760375,277660.67,447470.5,409414.2,684185.28,0.88,1.04,2.11,2.19,1.39,1.71,0.44,0.48,0.56,0.62,1.25,1.24,0.94,0.87,0.23,0.24,0.26,0.45,6.52,21.67,2.2,5.27,2.27,8.41,0.85,1.04,1.28,1.49,1.05,1.25,0.16,0.18,0.24,0.56,6.99,23.5,2.36,5.74,2.51,9.08,1.03,1.01,1.41,1.52,1.18,1.21,0.14,0.17,Y
178,38673734,1686600,682674,3242463,4520794,2248574.83,1829166.0,576229.14,1373819.13,37,38,485,327,164.5,169.83,166.33,128.23,640,395,2603,5050,1655.83,2598.0,879.97,1879.07,353,260,4387,3364,1515.17,1599.5,1467.85,1377.03,881,572,12519,7041,3627.67,2948.0,4435.61,2542.34,356.27,865.74,1196.5,1209.09,925.3,1034.4,298.51,128.9,147543,91847,1655893,1070500,548104.5,525560.33,565041.03,424554.69,0.59,1.17,1.81,2.3,1.39,1.8,0.47,0.44,0.61,0.65,1.46,1.03,0.98,0.8,0.33,0.16,1.47,1.16,19.72,9.05,6.28,4.92,6.8,3.66,0.59,0.97,1.24,1.44,1.04,1.2,0.23,0.18,1.54,1.27,21.33,10.11,6.76,5.27,7.37,3.8,0.96,1.03,1.24,1.36,1.07,1.19,0.11,0.14,N
275,38689582,818735,659320,3242463,3496972,1730243.33,1827313.33,1094604.35,1033416.62,4,10,752,250,179.83,72.0,288.91,91.27,69,115,6926,3661,1918.83,1032.33,2646.63,1336.46,86,107,6504,1593,1779.83,661.67,2532.5,612.09,99,150,15325,3217,3703.33,1180.0,5856.83,1165.28,715.02,659.54,1116.23,1174.69,888.98,915.08,159.76,211.09,24723,38944,2524694,657950,630503.67,230774.5,969489.77,236724.78,0.69,0.76,1.77,2.78,1.18,1.52,0.37,0.85,0.92,0.51,2.15,1.55,1.27,1.04,0.48,0.46,0.19,0.33,27.59,6.66,6.67,2.41,10.7,2.35,0.85,0.78,1.18,1.4,1.01,1.1,0.15,0.27,0.17,0.3,27.24,6.97,6.64,2.48,10.52,2.5,0.55,0.89,1.14,1.25,0.95,1.06,0.21,0.13,N
473,38711319,1256555,427112,3416391,3437203,2319546.33,2174503.83,783599.14,974995.5,6,15,71,134,35.5,81.0,23.19,46.34,94,229,990,1985,480.0,1255.0,382.69,715.61,123,263,1000,1787,430.83,978.5,328.7,619.38,146,355,1335,3250,660.17,1453.33,467.58,1005.03,626.07,832.53,1114.96,1135.27,810.91,955.06,177.27,112.2,28363,67521,216285,459622,115191.5,270477.0,75976.54,155835.42,0.76,0.87,1.77,2.48,1.08,1.35,0.39,0.58,0.9,0.61,1.53,1.42,1.19,1.11,0.28,0.31,0.3,0.68,2.56,4.51,1.22,2.4,0.84,1.45,0.77,0.89,1.26,1.33,0.97,1.09,0.17,0.17,0.29,0.73,3.3,4.98,1.31,2.49,1.08,1.59,0.79,0.72,1.27,1.16,1.01,1.01,0.18,0.16,Y
544,38719037,306244,495368,2613088,2706414,1659945.17,1838098.0,877867.13,779386.48,34,8,195,75,86.5,35.17,59.38,27.77,408,81,4273,1198,1509.5,613.5,1456.85,488.14,460,116,2082,1118,1198.67,395.0,664.68,380.11,677,199,2459,1465,1506.67,711.83,681.74,526.52,735.21,743.92,1106.53,1389.61,907.89,967.75,131.16,225.77,117804,30451,635052,295923,302067.33,126575.17,198476.11,105158.12,0.63,0.7,2.05,3.56,1.11,1.7,0.5,1.1,0.72,0.32,1.73,1.52,1.24,0.97,0.37,0.43,1.07,0.33,4.84,3.09,2.62,1.41,1.56,1.17,0.99,0.95,1.27,1.85,1.08,1.2,0.1,0.33,1.21,0.35,4.25,2.85,2.54,1.4,1.37,1.09,0.89,0.95,1.15,1.21,1.02,1.02,0.11,0.11,Y
300,38691857,188877,677266,2599344,3697001,1545360.5,2168027.33,854632.18,1113420.86,11,3,278,274,92.67,76.67,108.71,99.52,94,47,3737,3667,1273.17,1053.83,1450.48,1389.72,63,27,2406,3530,917.33,926.83,1101.58,1297.19,186,70,6225,5662,1837.33,1436.5,2416.69,2099.07,652.77,450.36,1185.05,1259.6,970.92,848.49,180.58,274.62,24476,13609,802219,909801,279774.67,246229.67,328058.88,331707.41,1.02,0.6,2.09,2.47,1.59,1.3,0.37,0.71,0.72,0.58,1.2,1.91,0.91,1.17,0.21,0.54,0.2,0.15,6.91,8.72,2.49,2.33,2.72,3.19,0.82,0.57,1.26,1.51,1.07,1.02,0.17,0.32,0.27,0.12,6.93,10.58,2.75,2.66,2.91,3.94,1.01,0.64,1.64,1.33,1.23,1.04,0.23,0.24,N
432,38706305,211060,615281,2893747,3927884,1546138.83,2382442.5,1084128.2,1061793.12,2,3,177,132,47.83,49.83,65.37,45.74,13,34,3307,1416,774.83,716.33,1251.89,501.38,7,58,2408,1445,615.0,576.0,890.19,508.88,21,95,2852,2774,822.17,1000.67,1022.17,944.48,546.3,707.58,955.92,1106.56,849.91,952.77,151.03,152.21,2593,17528,640178,463108,162876.83,180150.5,237349.53,161080.06,0.59,0.59,1.86,2.19,1.24,1.36,0.43,0.62,0.59,0.63,2.78,1.93,1.23,1.11,0.78,0.46,0.04,0.21,6.48,11.75,1.66,2.84,2.4,4.41,0.61,0.94,1.36,1.31,1.04,1.13,0.25,0.12,0.05,0.2,6.18,12.55,1.66,3.0,2.26,4.73,0.61,0.71,2.05,1.22,1.2,0.96,0.47,0.19,Y
177,38673518,158719,189113,3777636,2066229,1425285.83,1039055.67,1506279.5,722678.68,13,16,506,546,109.17,116.83,194.89,210.69,105,216,4900,9223,1153.83,1923.33,1849.06,3579.85,98,51,3774,4218,850.33,963.83,1443.52,1602.94,154,286,10806,10994,2216.83,2324.5,4214.75,4256.36,631.67,773.45,1267.83,1160.21,938.06,910.5,238.6,136.65,36576,40281,1717207,1760375,362304.67,379228.17,665474.94,678071.74,1.07,1.29,2.01,4.24,1.53,2.03,0.38,1.13,0.67,0.3,1.38,0.9,0.9,0.73,0.26,0.22,0.4,0.59,20.45,21.67,4.11,4.52,8.03,8.41,0.73,0.98,1.48,1.34,1.11,1.11,0.24,0.14,0.33,0.63,18.41,23.5,3.78,4.88,7.18,9.14,0.95,0.94,1.29,1.45,1.13,1.1,0.14,0.19,Y
468,38710800,848936,1527464,3547975,2980312,2128265.33,2292059.33,969876.61,575628.54,9,22,37,80,21.33,48.17,10.6,21.92,99,348,632,975,316.83,682.17,225.0,261.71,126,163,425,735,237.67,518.17,129.76,237.63,225,389,543,2031,354.67,1016.67,120.32,638.95,626.07,846.69,1097.95,1077.26,900.93,986.0,156.32,85.54,32865,66054,117982,239400,65733.0,147892.0,37707.72,70320.3,0.79,1.11,1.67,2.13,1.23,1.43,0.37,0.37,0.9,0.68,1.58,1.34,1.11,1.01,0.28,0.26,0.2,0.81,1.13,2.73,0.69,1.56,0.4,0.8,0.94,1.02,1.28,1.29,1.07,1.12,0.12,0.11,0.21,0.86,1.01,3.32,0.69,1.94,0.33,1.04,0.91,0.79,1.27,1.26,1.1,1.09,0.15,0.17,N
456,38709312,1824555,663729,2168695,2392303,1956099.5,1341541.5,133915.71,716939.0,0,11,92,164,37.17,66.0,32.21,69.05,0,130,1461,2739,544.67,907.33,526.1,1033.49,5,36,745,1473,325.33,521.0,282.42,643.66,1,189,1408,3708,656.17,1469.83,499.77,1634.12,292.94,833.3,1436.86,1291.51,913.57,1007.95,419.5,168.44,1938,19603,242432,591920,109925.67,219598.33,86254.1,244478.04,0.0,1.27,3.87,3.61,1.54,2.4,1.32,0.79,0.0,0.31,1.35,0.74,0.73,0.54,0.5,0.16,0.02,0.19,2.48,5.49,1.26,1.97,0.9,2.09,0.34,1.03,1.5,1.56,1.06,1.27,0.42,0.2,0.0,0.29,2.51,6.32,1.31,2.16,0.93,2.29,0.0,1.05,1.43,2.08,1.0,1.31,0.52,0.39,N
83,38661418,185780,493929,3559223,3741938,2329898.5,2205522.67,1241882.98,1118464.66,12,9,181,143,96.83,57.5,62.63,47.45,160,139,2770,2368,1479.33,817.83,968.26,816.81,177,80,2639,1166,1129.33,481.33,890.15,386.0,406,207,3102,3540,1656.33,1185.17,967.97,1196.07,889.25,704.56,1208.15,1141.84,1021.38,912.24,137.53,150.71,51448,33831,573832,471951,299904.83,179297.67,197717.43,153967.61,0.9,0.93,2.03,2.03,1.39,1.58,0.44,0.38,0.53,0.63,1.81,1.14,1.04,0.86,0.43,0.24,0.63,0.49,6.13,7.91,3.12,2.41,2.08,2.8,1.0,0.91,1.52,1.32,1.14,1.13,0.19,0.17,0.87,0.45,6.15,9.29,3.29,2.77,1.97,3.3,0.92,0.84,1.48,1.32,1.12,1.1,0.19,0.19,Y
218,38682026,911976,801700,7664170,4094328,3015986.0,1996820.17,2479915.09,1162617.53,6,22,472,73,140.83,48.33,170.42,17.28,53,320,6589,1114,1896.5,619.83,2395.39,281.36,36,261,3828,853,1369.0,558.0,1354.56,233.92,76,361,7724,1603,2821.33,955.0,2893.17,450.65,653.5,610.35,975.87,1185.15,808.09,923.34,105.21,192.55,13128,66531,1422115,270943,458848.17,160956.0,507383.67,68221.18,0.84,0.56,1.72,1.59,1.25,1.17,0.32,0.37,0.59,0.73,1.35,1.77,0.97,1.18,0.28,0.35,0.16,0.64,13.16,3.71,4.89,1.84,4.54,1.05,0.86,0.91,1.26,1.23,1.05,1.06,0.14,0.13,0.13,0.67,14.76,3.96,5.57,1.95,5.12,1.12,0.93,0.9,1.45,1.24,1.11,1.06,0.18,0.12,Y
465,38710648,1211399,513353,3926387,3479175,2711728.17,1893248.83,914437.33,1334546.25,34,29,284,448,140.83,155.5,93.89,190.51,413,511,4973,2394,2143.83,1142.33,1673.4,854.66,301,281,2266,4670,1337.0,1772.5,739.74,2083.38,850,342,4426,8912,2266.83,3083.83,1346.87,3716.54,811.15,595.7,997.08,1151.4,898.55,910.02,73.9,233.63,118578,63912,910875,1323918,448458.67,502462.33,288807.67,602416.63,0.97,0.45,2.94,1.82,1.55,1.15,0.7,0.59,0.5,0.63,1.22,2.38,0.96,1.35,0.27,0.67,1.16,0.67,6.94,20.49,3.71,6.76,2.37,8.54,0.97,0.77,1.17,1.46,1.06,1.1,0.08,0.29,1.3,0.67,7.65,21.32,3.8,7.28,2.38,8.95,0.93,0.79,1.15,1.35,1.09,1.1,0.08,0.2,Y
436,38706756,750716,713914,2564707,4033526,1902696.33,2118358.17,668989.83,1095442.01,15,21,49,135,32.0,48.83,14.03,42.86,189,188,770,2250,468.33,749.83,199.49,754.72,163,214,625,1855,409.17,588.0,186.87,630.24,260,301,902,2533,530.5,886.5,240.11,830.32,828.94,486.81,1038.08,1266.71,887.37,934.37,77.73,254.29,59171,54650,161917,445423,105151.33,156360.67,42251.23,144956.4,0.88,0.38,2.13,2.21,1.23,1.46,0.47,0.66,0.68,0.72,1.96,2.82,1.28,1.15,0.41,0.83,0.65,0.57,1.34,5.35,0.94,1.75,0.23,1.8,0.89,0.61,1.11,1.21,1.01,1.07,0.08,0.23,0.65,0.59,1.37,5.62,0.93,1.8,0.26,1.9,0.97,0.96,1.16,1.36,1.08,1.15,0.06,0.16,N
606,38724722,855700,1629776,3051636,3304523,2318115.17,2504111.5,811410.72,741974.25,20,24,586,526,245.0,242.67,255.22,193.04,216,301,10449,9878,3901.83,3591.5,4293.53,3644.73,187,372,6727,7309,2496.67,2896.0,2724.1,2503.12,414,631,9620,9099,4054.67,4706.17,4332.39,3653.4,817.44,740.95,1133.38,1149.02,925.54,923.03,113.13,154.41,61585,108587,2053258,1722462,848069.5,789898.83,911411.85,623917.5,1.16,0.6,2.05,1.98,1.54,1.11,0.41,0.49,0.69,0.7,1.2,1.52,0.88,1.2,0.2,0.3,0.64,2.36,19.0,38.72,7.58,11.43,8.11,13.67,0.96,0.97,1.37,1.22,1.1,1.1,0.14,0.1,0.81,2.49,19.41,46.94,7.8,13.41,8.64,16.76,0.95,0.84,1.24,1.22,1.13,1.04,0.12,0.13,N
486,38712503,130508,785423,3971476,4453538,2363382.67,2669789.17,1394677.65,1472202.86,11,7,86,569,37.83,120.33,26.07,220.7,217,58,1209,8351,522.5,1717.83,357.03,3265.75,73,58,684,6682,374.33,1372.67,201.97,2608.35,87,85,1628,11726,737.33,2492.83,516.16,4546.7,496.44,751.15,1450.42,1094.95,882.23,887.42,320.32,128.65,32281,17113,287262,1910199,144471.33,412085.0,86774.61,737736.76,0.67,0.62,4.29,1.79,1.74,1.19,1.31,0.38,0.33,0.62,1.38,1.48,0.92,1.22,0.41,0.32,0.28,0.19,2.66,11.34,1.42,3.05,0.86,4.15,0.82,0.82,1.73,1.32,1.09,1.04,0.34,0.17,0.18,0.18,3.11,11.19,1.35,3.01,0.99,4.1,0.89,0.92,1.34,1.56,1.04,1.12,0.18,0.23,N
79,38660958,278706,632326,6354509,3971476,2429388.17,2420230.83,2669296.38,1480236.12,10,10,80,292,55.0,84.67,28.37,113.32,128,84,1196,1672,813.67,713.33,440.08,694.29,146,101,1157,3005,642.5,874.0,354.31,1167.5,156,173,1524,7620,1050.5,1965.33,554.8,2952.74,705.28,370.74,1124.37,1195.77,946.08,810.82,141.35,265.68,39801,30457,276323,987387,201506.83,293383.0,99205.44,388031.87,0.88,0.56,1.7,1.91,1.24,1.19,0.29,0.52,0.85,0.64,1.62,1.97,1.15,1.28,0.28,0.48,0.34,0.37,3.49,14.4,1.95,3.77,1.17,5.6,0.84,0.53,1.2,1.35,1.07,0.92,0.13,0.28,0.32,0.38,3.38,16.56,1.91,4.2,1.19,6.44,0.78,0.94,1.06,1.23,0.97,1.09,0.1,0.11,N
23,38653482,400319,126798,3427240,2575758,1974739.67,1702310.67,1083476.65,1128939.99,11,10,595,315,233.17,77.33,270.04,117.47,104,122,11988,5681,3846.5,1325.5,4732.3,2154.78,123,95,7593,3301,2477.0,853.83,2984.54,1220.84,247,163,10338,5226,3947.67,1301.5,4508.12,1941.61,699.72,773.45,965.62,1096.77,845.26,938.69,97.3,120.99,32871,34912,2007399,1095331,753978.17,262869.5,851425.36,411478.2,0.85,0.93,1.71,1.72,1.34,1.33,0.39,0.28,0.65,0.66,1.51,1.72,1.02,1.09,0.32,0.35,0.48,0.35,17.15,13.17,6.88,3.13,7.71,4.96,0.92,0.9,1.16,1.33,1.03,1.09,0.11,0.18,0.54,0.35,18.43,11.04,7.39,2.76,8.51,4.1,0.95,0.8,1.25,1.4,1.11,1.08,0.1,0.19,N
