account_id,match_id,team,hero_id,kills,deaths,assists,denies,net_worth,winning_team,win
867012467,38631772,Team0,16,4,4,3,1,23250,Team1,N
1144439143,38631772,Team1,20,1,3,14,2,26322,Team1,Y
157237227,38631772,Team1,58,5,1,7,1,28641,Team1,Y
419817000,38631772,Team1,19,8,4,2,0,22009,Team1,Y
1022438730,38631772,Team0,1,3,4,3,0,24089,Team1,N
110088215,38631869,Team0,16,4,6,7,2,31913,Team0,Y
992398804,38631869,Team1,13,3,5,4,4,32859,Team0,N
55302222,38631869,Team1,3,5,2,15,3,31664,Team0,N
1065391214,38631869,Team0,1,10,3,7,1,46018,Team0,Y
291064200,38631869,Team1,27,1,7,3,0,29808,Team0,N
1057438293,38631869,Team0,19,7,2,10,4,40627,Team0,Y
1902547658,38631869,Team0,14,3,3,7,0,31154,Team0,Y
26825713,38631869,Team0,10,5,7,11,4,30210,Team0,Y
410539068,38631869,Team1,31,7,5,9,3,24684,Team0,N
1858418893,38631869,Team1,52,5,6,6,6,26260,Team0,N
1746512439,38631869,Team0,60,3,3,8,1,29307,Team0,Y
188270361,38631869,Team1,2,3,7,12,3,36685,Team0,N
1694531820,38632093,Team0,1,8,5,16,3,34998,Team1,N
44317510,38632093,Team0,12,3,6,17,2,29747,Team1,N
83326473,38632093,Team1,2,0,7,12,12,28081,Team1,Y
131614199,38632093,Team1,7,13,1,11,1,45584,Team1,Y
108815945,38632093,Team0,19,8,8,11,6,31557,Team1,N
1040566784,38632093,Team0,13,6,4,12,3,41500,Team1,N
178309421,38632093,Team1,25,5,5,17,0,38437,Team1,Y
196006127,38632093,Team0,17,3,6,13,7,36843,Team1,N
1115903684,38632093,Team1,20,6,5,14,8,43788,Team1,Y
76972982,38632093,Team0,60,3,5,10,0,33893,Team1,N
329035753,38632093,Team1,14,10,6,7,1,38325,Team1,Y
61295713,38632093,Team1,11,0,7,19,1,29954,Team1,Y
74744539,38632199,Team0,11,3,11,11,2,30327,Team1,N
385202207,38632199,Team1,19,19,5,12,3,45449,Team1,Y
1803767927,38632199,Team0,58,8,5,4,5,49230,Team1,N
102835935,38632199,Team1,1,6,7,11,6,51142,Team1,Y
786351360,38632199,Team0,50,5,9,8,3,38143,Team1,N
360428356,38632199,Team0,31,5,6,9,0,31091,Team1,N
990360714,38632199,Team0,15,3,6,8,3,35685,Team1,N
234314999,38632199,Team1,7,6,3,18,2,50463,Team1,Y
1752792693,38632199,Team1,27,6,8,18,0,40938,Team1,Y
885632767,38632199,Team1,10,5,6,21,1,38629,Team1,Y
899775209,38632199,Team1,17,4,5,20,1,44340,Team1,Y
206238595,38632199,Team0,13,10,9,7,8,43797,Team1,N
101020082,38632239,Team0,18,2,6,7,1,27459,Team0,Y
1053214306,38632239,Team1,3,6,4,4,0,22445,Team0,N
1737585336,38632239,Team0,2,6,5,6,5,28637,Team0,Y
908576621,38632239,Team1,15,4,3,7,4,26075,Team0,N
858332612,38632239,Team1,52,4,6,2,2,27123,Team0,N
863727003,38632239,Team1,50,1,10,6,0,20399,Team0,N
1029086561,38632239,Team1,27,3,8,2,5,21937,Team0,N
839769603,38632239,Team0,1,8,1,12,7,36085,Team0,Y
312027275,38632239,Team0,7,5,2,9,4,30610,Team0,Y
951370173,38632239,Team1,19,3,7,6,0,20040,Team0,N
248889872,38632239,Team0,13,8,2,10,0,29389,Team0,Y
373608909,38632239,Team0,31,8,6,7,0,27929,Team0,Y
123933607,38632288,Team1,13,12,8,6,3,33128,Team1,Y
1834737547,38632288,Team1,52,5,8,5,1,32587,Team1,Y
482355976,38632288,Team1,8,4,4,11,8,37394,Team1,Y
1851130619,38632288,Team0,14,9,5,11,2,29685,Team1,N
74963221,38632288,Team1,10,6,8,6,0,30136,Team1,Y
143759902,38632288,Team0,6,8,7,13,8,30312,Team1,N
241911976,38632288,Team0,7,7,9,11,0,31193,Team1,N
174042857,38632288,Team0,31,4,7,6,6,28345,Team1,N
1809283481,38632288,Team1,25,3,6,11,2,35951,Team1,Y
313184868,38632288,Team0,17,6,1,8,1,31844,Team1,N
1152224008,38632288,Team1,20,8,1,14,3,35488,Team1,Y
930271872,38632288,Team0,3,1,9,7,2,24738,Team1,N
