match_id,start_time,winning_team,t0_avg_kd,t0_max_kd,t0_min_kd,t1_avg_kd,t1_max_kd,t1_min_kd,kd_diff,team0_won
35132854,2025-04-24 11:16:28,Team0,6.625,20.0,1.25,0.2759439672032992,0.5,0.0,6.3490560327967005,1
34293742,2025-03-26 12:11:38,Team0,1.709803616007169,3.75,0.3846154,0.9340909073750178,3.0,0.25,0.7757127086321512,1
34441588,2025-03-30 23:24:24,Team0,1.2930555840333302,2.1666667,0.6666667,1.024927834669749,2.8,0.25,0.2681277493635812,1
33955403,2025-03-15 23:46:47,Team1,0.7933501750230789,1.625,0.375,1.3690476218859355,2.8333333,0.5,-0.5756974468628566,0
33900059,2025-03-14 13:14:13,Team1,1.0135281383991241,1.8571428,0.54545456,1.3969696710507076,4.2,0.36363637,-0.3834415326515834,0
34986685,2025-04-19 02:21:54,Team1,1.1497354755798976,2.4,0.4,1.1211640449861686,2.4,0.11111111,0.02857143059372902,0
33882237,2025-03-13 21:20:15,Team0,1.4212962836027145,3.0,0.44444445,0.9245370452602705,2.0,0.2,0.49675923834244406,1
35415542,2025-05-04 15:10:41,Team0,2.1031024480859437,6.5,0.14285715,0.7235172266761462,1.2727273,0.15384616,1.3795852214097977,1
34014157,2025-03-17 18:29:59,Team1,0.7036859095096588,1.1428572,0.3125,1.7180555860201518,3.1666667,0.875,-1.014369676510493,0
34105100,2025-03-20 18:29:42,Team0,1.7238095328211784,3.0,0.2,0.7787433074166378,1.6666666,0.05882353,0.9450662254045407,1
35425982,2025-05-04 21:03:40,Team1,0.7178904414176941,1.75,0.27272728,2.487698415915171,7.0,1.1428572,-1.769807974497477,0
35268918,2025-04-29 06:40:02,Team1,0.3501984154184659,0.75,0.0,4.416666666666667,11.0,0.5,-4.066468251248201,0
34552171,2025-04-03 21:44:21,Team1,0.0,0.0,0.0,1.0,3.0,0.0,-1.0,0
34550096,2025-04-03 20:24:09,Team0,2.170370414853096,6.3333335,0.4,0.7820512776573499,1.75,0.23076923,1.388319137195746,1
35340536,2025-05-01 23:10:00,Team1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
34183253,2025-03-23 00:44:40,Team0,2.8750000099341073,9.0,0.25,0.5901709447304407,0.8333333,0.30769232,2.2848290652036667,1
34579241,2025-04-04 20:54:17,Team0,2.8175213833649955,5.0,0.53846157,0.6433622029920419,2.2,0.1,2.1741591803729534,1
34802649,2025-04-12 15:17:46,Team0,1.3455026547114055,2.2,0.7777778,0.8405677725871404,1.5,0.30769232,0.5049348821242651,1
35406418,2025-05-04 06:51:11,Team0,1.8835979054371517,3.6666667,0.44444445,0.657407412926356,1.0,0.42857143,1.2261904925107956,1
34866124,2025-04-14 18:10:10,Team0,2.881944457689921,10.0,0.125,1.261904773612817,4.5,0.2,1.6200396840771039,1
33908593,2025-03-14 18:29:13,Team0,1.5502645472685497,3.0,0.6666667,0.6831649752954642,1.4444444,0.1,0.8670995719730855,1
