account_id,p_total_matches_played,p_total_kills,p_total_deaths,p_total_wins,p_total_assists,p_total_time_played,p_avg_kills,p_win_rate
44607984,1146,6340,5532,560,14762,2349160,5.532286212914485,0.4886561954624782
44697803,1987,15757,9744,1194,21918,3550807,7.930045294413689,0.6009058882737796
44796801,1638,12681,8024,845,13905,3086923,7.741758241758242,0.5158730158730159
44905317,950,6402,4372,482,10875,1963093,6.738947368421052,0.5073684210526316
45331805,871,6745,7046,442,10508,1789352,7.7439724454649825,0.5074626865671642
45583926,195,1459,1208,97,2264,376764,7.482051282051282,0.49743589743589745
45592849,1378,11365,9413,695,16095,2709216,8.247460087082729,0.5043541364296081
45710178,436,2507,2324,243,5625,901783,5.75,0.5573394495412844
45725461,538,3963,2434,298,4750,1009205,7.366171003717472,0.5539033457249071
45745253,1239,6174,8415,643,12970,2388511,4.983050847457627,0.5189669087974172
45804081,671,5949,4567,335,7828,1368409,8.865871833084947,0.4992548435171386
46014726,472,3240,4113,263,3593,786053,6.864406779661017,0.5572033898305084
46384617,481,3715,3008,262,5795,1024488,7.723492723492724,0.5446985446985447
46771019,735,5807,3210,366,6794,1450011,7.900680272108843,0.49795918367346936
46797182,752,4152,3348,371,8033,1507119,5.5212765957446805,0.4933510638297872
47075444,679,2781,4977,347,7076,1318137,4.095729013254786,0.5110456553755522
47152287,416,2314,2867,218,5742,832185,5.5625,0.5240384615384616
47170944,225,1922,1098,131,2267,391455,8.542222222222222,0.5822222222222222
47300986,359,2211,1891,200,3280,702429,6.158774373259053,0.5571030640668524
47327477,280,1062,1925,143,2955,525354,3.7928571428571427,0.5107142857142857
47352426,877,8905,5190,482,10702,1735636,10.1539338654504,0.5496009122006842
47436487,594,4039,3044,309,5886,1108827,6.799663299663299,0.5202020202020202
47560924,530,3856,4393,268,6201,1035483,7.275471698113208,0.5056603773584906
47563731,297,1649,1555,142,3961,625302,5.552188552188552,0.4781144781144781
47764426,869,8874,5542,464,11040,1666895,10.211737629459149,0.5339470655926352
47808210,629,6738,2558,321,5115,1181643,10.712241653418124,0.5103338632750397
47961965,12,146,54,10,138,21117,12.166666666666666,0.8333333333333334
48147016,1605,14219,7056,845,14919,3052378,8.859190031152648,0.5264797507788161
48313912,407,1946,2795,217,5383,827673,4.781326781326781,0.5331695331695332
48385540,572,5265,3357,295,6724,1120842,9.204545454545455,0.5157342657342657
48451716,719,5794,3097,372,8129,1424184,8.058414464534074,0.5173852573018081
48554332,615,5204,3253,328,7044,1283803,8.461788617886178,0.5333333333333333
48555331,1309,10592,9442,662,12700,2566875,8.091673032849503,0.5057295645530939
48618442,865,8512,5627,428,9006,1731487,9.840462427745665,0.49479768786127165
48673091,727,4421,5272,365,7777,1394981,6.081155433287483,0.5020632737276479
48732601,231,2332,1019,147,2089,407651,10.095238095238095,0.6363636363636364
48734578,106,758,646,63,1426,229002,7.150943396226415,0.5943396226415094
48901257,792,4506,5403,408,7751,1526890,5.6893939393939394,0.5151515151515151
48905394,1167,6106,7724,582,11255,2349305,5.2322193658954586,0.4987146529562982
49319774,1184,9944,6777,668,11774,2334315,8.39864864864865,0.5641891891891891
49333843,454,3125,4196,215,4675,857422,6.883259911894273,0.473568281938326
49487061,838,3845,3860,451,11190,1737891,4.588305489260144,0.5381861575178998
49531917,2771,21553,13461,1385,30523,5857661,7.778058462648863,0.4998195597257308
49653771,1481,6977,7011,754,15155,2883298,4.711006076975017,0.5091154625253207
49713231,776,6092,4587,386,8899,1519159,7.850515463917525,0.49742268041237114
49971767,2205,17089,13614,1107,22075,4129467,7.750113378684807,0.5020408163265306
50102427,894,5611,4202,438,10161,1826161,6.276286353467562,0.4899328859060403
50208778,1054,8124,6928,525,10282,1979961,7.707779886148008,0.4981024667931689
50413567,908,6837,5032,442,10719,1818599,7.529735682819383,0.486784140969163
50564858,1270,6505,8656,633,12274,2623459,5.122047244094488,0.4984251968503937
50646187,356,2019,1998,177,3690,663735,5.671348314606742,0.49719101123595505
50654584,1370,10625,6024,722,14748,2611203,7.755474452554744,0.527007299270073
50794527,2223,16286,5305,1126,24043,4493853,7.326135852451642,0.5065227170490328
50835554,940,10877,3957,640,12041,1680324,11.571276595744681,0.6808510638297872
50931792,490,2821,2581,244,5702,1015123,5.757142857142857,0.49795918367346936
51006850,653,5822,4457,330,6071,1282260,8.915773353751915,0.5053598774885145
51084794,732,5218,6109,356,8804,1388455,7.128415300546448,0.48633879781420764
51333030,791,5229,4160,387,8434,1489958,6.610619469026549,0.4892541087231353
51520288,207,1434,1111,117,2573,404940,6.927536231884058,0.5652173913043478
51694256,1347,9206,7299,688,11791,2651677,6.8344469190794355,0.5107646622123236
51733803,893,6060,6852,460,11368,1748296,6.7861142217245245,0.5151175811870101
51991843,824,6596,3966,432,9457,1504846,8.004854368932039,0.5242718446601942
52147853,506,3300,2681,254,4619,958519,6.521739130434782,0.5019762845849802
52204652,362,2724,1964,173,3257,716826,7.524861878453039,0.47790055248618785
52253290,1007,7230,7061,492,10068,1935294,7.17974180734856,0.4885799404170804
52300677,860,4359,4773,449,9081,1785383,5.068604651162791,0.522093023255814
52329867,709,5442,3555,371,7368,1301653,7.675599435825106,0.5232722143864598
52470434,1142,8103,7385,614,11865,2215709,7.095446584938704,0.5376532399299475
52478188,401,1611,2832,212,4033,815941,4.017456359102244,0.5286783042394015
52545810,501,3904,3092,280,5933,946512,7.7924151696606785,0.5588822355289421
52609563,533,3136,3155,266,6200,1065681,5.8836772983114445,0.49906191369606
52682079,831,5188,4673,407,8332,1715644,6.243080625752106,0.4897713598074609
52758414,786,5617,6194,437,9368,1616637,7.146310432569974,0.5559796437659033
52912967,1032,9007,5076,526,11088,1931526,8.727713178294573,0.5096899224806202
52983576,1174,7952,5526,583,11603,2317841,6.773424190800681,0.49659284497444633
53051982,434,3690,1914,223,2849,845457,8.502304147465438,0.5138248847926268
53194758,874,7440,4177,453,9612,1723998,8.51258581235698,0.5183066361556065
53300374,1164,5944,5609,630,13896,2188532,5.106529209621993,0.5412371134020618
53421506,688,5669,5527,369,7214,1332482,8.23982558139535,0.5363372093023255
53612554,552,3568,3842,301,5110,1120673,6.463768115942029,0.5452898550724637
53637594,596,5322,2289,354,6732,1133086,8.929530201342281,0.5939597315436241
53666172,1199,8800,5091,595,11756,2415263,7.339449541284404,0.4962468723936614
53778610,930,8838,5127,459,10600,1967470,9.503225806451614,0.4935483870967742
53792088,289,2177,1469,165,3570,601994,7.532871972318339,0.5709342560553633
53819330,2116,14082,17569,1058,17841,3839933,6.655009451795841,0.5
53823756,438,4159,4221,236,4976,895939,9.495433789954339,0.5388127853881278
53835841,1059,7563,5483,613,9705,1881212,7.141643059490085,0.5788479697828139
53893667,265,1030,1108,146,2927,530226,3.8867924528301887,0.5509433962264151
53951437,894,8314,6658,451,8859,1824629,9.299776286353467,0.5044742729306487
54068827,1089,6942,6701,585,12933,2115388,6.37465564738292,0.5371900826446281
54113003,799,6355,6216,400,8966,1527524,7.95369211514393,0.5006257822277848
54151884,970,7690,6958,500,11085,1688644,7.927835051546392,0.5154639175257731
54222694,219,1165,915,129,2782,422014,5.319634703196347,0.589041095890411
54252138,1120,7637,8885,555,10783,2184324,6.81875,0.4955357142857143
54253400,1105,9047,5796,558,10358,2200773,8.18733031674208,0.5049773755656108
54372529,1145,10028,7821,619,13941,2119085,8.758078602620087,0.5406113537117904
54456193,1645,11541,13431,927,18679,2970736,7.0158054711246205,0.5635258358662614
54580080,813,5975,3957,410,10218,1625952,7.349323493234932,0.5043050430504306
54605905,458,4145,3848,233,4988,973861,9.050218340611353,0.5087336244541485
54662003,1138,9362,6074,662,14037,2105669,8.22671353251318,0.5817223198594025
54743632,1796,12857,13055,923,18614,3419661,7.158685968819599,0.5139198218262806
54768669,492,2221,1980,257,6399,992400,4.514227642276423,0.5223577235772358
55012505,419,3653,3321,238,5089,791082,8.71837708830549,0.568019093078759
55126821,854,6135,5542,436,9470,1662818,7.18384074941452,0.5105386416861827
55297093,1332,10270,8879,666,12381,2647788,7.71021021021021,0.5
55302222,1201,9626,5417,613,14061,2235332,8.014987510407993,0.5104079933388843
55354217,345,2144,1417,183,4746,709200,6.214492753623189,0.5304347826086957
55464746,659,5506,4888,348,6186,1266657,8.355083459787556,0.5280728376327769
55791478,555,3823,3705,304,5321,1025229,6.8882882882882885,0.5477477477477477
55795367,801,6036,4376,417,8990,1500886,7.535580524344569,0.5205992509363296
55812813,625,4733,3701,316,6388,1354781,7.5728,0.5056
56148274,823,4812,6528,435,10458,1491194,5.846901579586877,0.528554070473876
56203705,980,6947,5538,507,10672,2028485,7.088775510204082,0.5173469387755102
56214565,1038,7139,5370,543,10188,1971680,6.877649325626204,0.523121387283237
56351925,575,4496,2934,278,5077,1116630,7.8191304347826085,0.4834782608695652
56372782,318,2450,1961,167,3866,655891,7.70440251572327,0.5251572327044025
56559780,865,6122,5975,445,9526,1653608,7.077456647398844,0.5144508670520231
56728704,798,6427,4698,388,7590,1548121,8.053884711779448,0.48621553884711777
56773733,489,2863,2568,293,6262,915892,5.85480572597137,0.5991820040899796
56843320,800,6172,4931,406,9007,1655401,7.715,0.5075
57052613,1297,8025,7504,661,12100,2560107,6.187355435620663,0.5096376252891287
57189722,1107,7575,7308,550,11617,2244187,6.842818428184282,0.4968383017163505
57251887,426,2973,2820,237,4735,814100,6.97887323943662,0.5563380281690141
57255613,867,6576,3778,437,9170,1790167,7.58477508650519,0.5040369088811996
57438032,1937,11477,10271,994,19186,3879584,5.925141972121838,0.5131646876613319
57545724,974,6429,6168,493,10701,1898965,6.600616016427105,0.5061601642710473
57797478,776,7456,3848,415,9838,1510957,9.608247422680412,0.5347938144329897
57811434,1890,15697,13519,941,23161,3971589,8.305291005291005,0.4978835978835979
57829818,723,4753,5897,375,7553,1421995,6.573997233748271,0.5186721991701245
57946929,724,5894,5038,375,7438,1431477,8.140883977900552,0.5179558011049724
58012133,839,7498,4188,504,8302,1521070,8.936829558998808,0.600715137067938
58090631,338,2106,2345,178,3592,617319,6.230769230769231,0.5266272189349113
58196255,731,4382,5876,377,7228,1428629,5.99452804377565,0.5157318741450069
58256774,1038,9521,5771,532,9166,2044949,9.172447013487476,0.51252408477842
58287235,890,8534,5161,477,8618,1844181,9.58876404494382,0.5359550561797752
58371156,286,1651,1431,152,2815,534545,5.7727272727272725,0.5314685314685315
58418497,907,6854,3480,461,8833,1873520,7.556780595369349,0.5082690187431091
58422272,640,5386,4058,341,7288,1235486,8.415625,0.5328125
58435393,179,1470,860,124,1864,299404,8.212290502793296,0.6927374301675978
58441518,560,4517,3711,296,6448,1055958,8.066071428571428,0.5285714285714286
58653665,879,6417,4413,470,10322,1737579,7.300341296928328,0.534698521046644
58780489,810,6547,4038,406,8630,1704868,8.082716049382716,0.5012345679012346
58826881,481,3391,2408,241,5598,981293,7.0498960498960495,0.501039501039501
58834430,1231,9059,9180,631,13436,2469293,7.359057676685621,0.512591389114541
59052905,458,3524,2005,260,5799,876703,7.6943231441048034,0.5676855895196506
59139518,669,3195,3073,344,8014,1344672,4.7757847533632285,0.5142002989536621
59155826,322,3114,1788,190,3584,636645,9.670807453416149,0.5900621118012422
59270242,1026,6999,5147,521,10436,2104555,6.821637426900585,0.5077972709551657
59313281,852,5503,4059,467,10765,1544985,6.458920187793427,0.5481220657276995
59409611,554,3752,3757,273,5859,1079066,6.772563176895307,0.4927797833935018
59483121,579,2947,4039,285,6442,1173026,5.089810017271157,0.49222797927461137
59513809,1067,9277,6632,516,9507,2048537,8.694470477975633,0.4835988753514527
59536063,1022,7402,5951,519,11835,1927983,7.2426614481409,0.5078277886497065
59573061,785,4917,3816,383,8121,1551589,6.263694267515923,0.4878980891719745
59609903,552,3848,2970,317,5613,1021569,6.971014492753623,0.5742753623188406
59724875,779,4132,6061,389,10514,1561011,5.30423620025674,0.4993581514762516
59739439,1144,7254,6778,584,13266,2237838,6.340909090909091,0.5104895104895105
60369786,551,3544,2281,309,6545,930287,6.431941923774954,0.5607985480943739
60384199,638,4134,2761,340,6930,1275069,6.47962382445141,0.5329153605015674
60519323,705,4535,6635,351,5423,1410933,6.432624113475177,0.4978723404255319
60648778,310,2294,1730,174,2756,609974,7.4,0.5612903225806452
60868576,670,4507,4453,333,7412,1349749,6.726865671641791,0.49701492537313435
61252235,1068,8146,6663,524,10074,2062954,7.627340823970037,0.49063670411985016
61295713,653,2032,3495,354,8190,1255474,3.111791730474732,0.5421133231240429
61561943,1217,5547,6217,617,14243,2328809,4.557929334428923,0.5069843878389483
61577194,848,6936,4494,425,9643,1912808,8.179245283018869,0.5011792452830188
61614042,1101,8984,8106,574,12198,2205769,8.15985467756585,0.5213442325158947
61685229,829,5417,6697,444,9787,1610134,6.53437876960193,0.5355850422195416
61707261,1261,9979,6300,626,13362,2372853,7.913560666137986,0.4964314036478985
61736343,956,6372,4438,507,9135,1942041,6.665271966527197,0.5303347280334728
61866970,827,4761,5963,418,10009,1723588,5.756952841596131,0.5054413542926239
61879019,1161,9455,8302,573,11977,2411444,8.14384151593454,0.4935400516795866
61921328,1008,7388,5632,515,9205,2038699,7.329365079365079,0.5109126984126984
61960412,648,3689,5224,338,7834,1336369,5.692901234567901,0.5216049382716049
61989011,984,6309,4714,542,12472,1944527,6.411585365853658,0.5508130081300813
62538684,1159,6720,7095,595,11456,2192927,5.798101811906816,0.5133735979292493
62616314,701,4516,4962,337,7057,1397612,6.442225392296719,0.48074179743223966
62920623,1219,10889,5788,617,10350,2401127,8.93273174733388,0.5061525840853158
63094145,994,5932,5746,510,10829,1932602,5.9678068410462775,0.5130784708249497
63157311,948,8142,5839,473,9382,1913519,8.58860759493671,0.4989451476793249
63235374,980,8306,3992,516,12043,1920061,8.475510204081633,0.5265306122448979
63266685,1317,10743,9021,710,11653,2608127,8.157175398633257,0.5391040242976461
63365536,741,4475,5265,361,6654,1406286,6.039136302294197,0.48717948717948717
63375633,641,4129,5079,356,7355,1313884,6.441497659906396,0.5553822152886115
63694204,925,6279,6912,473,9396,1863269,6.7881081081081085,0.5113513513513513
63763451,1564,10139,8973,811,19387,2945249,6.482736572890025,0.518542199488491
63787477,670,4611,3661,356,6624,1334820,6.882089552238806,0.5313432835820896
64008667,516,4738,3968,265,5548,1054898,9.182170542635658,0.5135658914728682
64092204,979,7457,4371,503,11608,1853625,7.616956077630235,0.5137895812053116
64188765,1109,9764,7364,564,13800,2265083,8.804328223624887,0.5085662759242561
64274886,251,1603,2216,128,2780,505246,6.386454183266932,0.5099601593625498
64505396,492,4025,3045,242,6167,982469,8.18089430894309,0.491869918699187
64550683,1088,10244,4503,576,9719,2305574,9.415441176470589,0.5294117647058824
64745910,544,3115,3040,284,5288,1098160,5.726102941176471,0.5220588235294118
64864455,1551,10702,8633,802,17014,3005677,6.9000644745325594,0.5170857511283043
64908809,307,1661,1559,152,3177,593925,5.41042345276873,0.495114006514658
65071804,1273,7695,7696,647,13152,2631817,6.044776119402985,0.5082482325216026
65087453,674,4357,5002,356,7825,1344460,6.464391691394659,0.5281899109792285
65148222,793,4311,4548,408,7448,1632982,5.436317780580076,0.5145018915510718
65278594,1464,7152,9107,752,14195,2947646,4.885245901639344,0.5136612021857924
65285918,755,5602,3699,375,8664,1493223,7.419867549668874,0.4966887417218543
65455389,253,1246,1497,129,3043,504720,4.924901185770751,0.5098814229249012
65489576,920,3003,5400,475,9137,1820309,3.264130434782609,0.5163043478260869
65552385,1318,9237,6060,697,14669,2495099,7.00834597875569,0.5288315629742033
65650814,884,8602,4145,543,9440,1693652,9.73076923076923,0.6142533936651584
65671830,964,5731,7394,492,8529,1968870,5.945020746887967,0.5103734439834025
65704200,1682,10709,8825,910,15745,3502704,6.366825208085612,0.5410225921521997
65834472,238,1652,1303,130,3075,493283,6.9411764705882355,0.5462184873949579
65917541,605,5037,5219,330,4890,1095780,8.325619834710745,0.5454545454545454
66158039,671,4482,5029,345,7727,1328928,6.679582712369598,0.5141579731743666
66170436,649,2447,3290,362,8120,1218047,3.7704160246533127,0.5577812018489985
66192303,357,2359,2024,182,4156,719415,6.607843137254902,0.5098039215686274
66320430,813,6807,5892,415,8652,1615144,8.37269372693727,0.5104551045510455
66330779,523,4707,4604,298,5872,1054882,9.0,0.5697896749521989
66538054,474,4080,3192,253,4458,867316,8.60759493670886,0.5337552742616034
66646029,403,2902,2573,215,4386,807645,7.200992555831266,0.533498759305211
66649287,747,6569,3807,424,7125,1354786,8.79384203480589,0.5676037483266398
66691128,257,1693,1464,144,3739,527373,6.587548638132295,0.5603112840466926
66698682,513,3844,2976,252,5864,1024428,7.49317738791423,0.49122807017543857
66757694,612,3966,3571,290,7276,1242775,6.480392156862745,0.4738562091503268
66796094,684,4191,5198,349,9257,1388162,6.12719298245614,0.5102339181286549
66815269,928,5828,3260,473,8910,1884795,6.280172413793103,0.509698275862069
